Before erosion ID,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,Z location half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 Connectivity,2 Connectivity,4 Connectivity,5 Connectivity
371,0.1730154,4,371,Not eroded,0,0,0,0,0,0,0,0,0,1,1
372,0.2232408,4,372,Not eroded,0,1,1,0,0,0,0,0,0,1,1
373,0.3196926,0,373,ERODED,1,1,1,1,1,1,1,1,1,1,1
374,0.05632334,4,374,Not eroded,0,0,0,0,0,0,0,0,0,1,1
375,0.3196384,0,375,ERODED,1,1,1,1,1,1,1,1,1,1,1
376,0.2132786,0,376,Not eroded,0,1,0,0,0,0,1,1,1,1,1
377,0.1410998,3,377,Not eroded,0,0,0,0,0,0,1,0,0,1,1
378,0.09165911,0,378,Not eroded,0,0,0,0,0,0,1,1,1,1,1
379,0.07316768,0,379,Not eroded,0,0,0,0,0,0,1,1,1,1,1
380,0.2218547,0,380,Not eroded,0,1,1,0,0,0,1,1,1,1,1
381,0.2347691,0,381,Not eroded,0,1,1,1,0,0,1,1,1,1,1
382,0.1854815,3,382,Not eroded,0,0,0,0,0,0,1,0,0,1,1
383,0.1811106,2,383,Not eroded,0,0,0,0,0,0,1,0,1,1,1
384,0.1017561,5,384,Not eroded,0,0,0,0,0,0,0,0,0,0,1
385,0.3164975,0,385,ERODED,1,1,1,1,1,1,1,1,1,1,1
386,0.06507181,5,386,Not eroded,0,0,0,0,0,0,0,0,0,0,1
387,0.05624762,3,387,Not eroded,0,0,0,0,0,0,1,0,0,1,1
389,0.3247787,0,389,ERODED,1,1,1,1,1,1,1,1,1,1,1
390,0.1129108,4,390,Not eroded,0,0,0,0,0,0,0,0,0,1,1
392,0.268439,5,392,Not eroded,0,1,1,1,1,1,0,0,0,0,1
393,0.1010116,6,393,Not eroded,0,0,0,0,0,0,0,0,0,0,0
394,0.0562576,4,394,Not eroded,0,0,0,0,0,0,0,0,0,1,1
395,0.185192,5,395,Not eroded,0,0,0,0,0,0,0,0,0,0,1
396,0.1022623,0,396,Not eroded,0,0,0,0,0,0,1,1,1,1,1
397,0.2993505,0,397,ERODED,1,1,1,1,1,1,1,1,1,1,1
398,0.1218881,6,398,Not eroded,0,0,0,0,0,0,0,0,0,0,0
399,0.328734,0,399,ERODED,1,1,1,1,1,1,1,1,1,1,1
400,0.227265,3,400,Not eroded,0,1,1,0,0,0,1,0,0,1,1
401,0.0619729,4,401,Not eroded,0,0,0,0,0,0,0,0,0,1,1
402,0.2067417,5,402,Not eroded,0,1,0,0,0,0,0,0,0,0,1
403,0.1096692,5,403,Not eroded,0,0,0,0,0,0,0,0,0,0,1
404,0.1724128,4,404,Not eroded,0,0,0,0,0,0,0,0,0,1,1
405,0.06386279,5,405,Not eroded,0,0,0,0,0,0,0,0,0,0,1
406,0.09254046,4,406,Not eroded,0,0,0,0,0,0,0,0,0,1,1
407,0.281359,0,407,ERODED,1,1,1,1,1,1,1,1,1,1,1
408,0.05626078,3,408,Not eroded,0,0,0,0,0,0,1,0,0,1,1
409,0.1224104,6,409,Not eroded,0,0,0,0,0,0,0,0,0,0,0
410,0.3135068,0,410,ERODED,1,1,1,1,1,1,1,1,1,1,1
411,0.2833709,0,411,ERODED,1,1,1,1,1,1,1,1,1,1,1
412,0.05623995,4,412,Not eroded,0,0,0,0,0,0,0,0,0,1,1
413,0.2299171,5,413,Not eroded,0,1,1,0,0,0,0,0,0,0,1
414,0.3024129,0,414,ERODED,1,1,1,1,1,1,1,1,1,1,1
415,0.2124091,4,415,Not eroded,0,1,0,0,0,0,0,0,0,1,1
416,0.2495547,4,416,Not eroded,0,1,1,1,1,0,0,0,0,1,1
418,0.2390715,3,418,Not eroded,0,1,1,1,0,0,1,0,0,1,1
419,0.1999565,2,419,Not eroded,0,1,0,0,0,0,1,0,1,1,1
420,0.2996442,0,420,ERODED,1,1,1,1,1,1,1,1,1,1,1
421,0.1720955,4,421,Not eroded,0,0,0,0,0,0,0,0,0,1,1
422,0.2211389,5,422,Not eroded,0,1,1,0,0,0,0,0,0,0,1
423,0.1195098,5,423,Not eroded,0,0,0,0,0,0,0,0,0,0,1
425,0.09990953,5,425,Not eroded,0,0,0,0,0,0,0,0,0,0,1
426,0.1739258,5,426,Not eroded,0,0,0,0,0,0,0,0,0,0,1
427,0.2344438,5,427,Not eroded,0,1,1,1,0,0,0,0,0,0,1
429,0.2022798,4,429,Not eroded,0,1,0,0,0,0,0,0,0,1,1
430,0.08309732,3,430,Not eroded,0,0,0,0,0,0,1,0,0,1,1
432,0.2236097,4,432,Not eroded,0,1,1,0,0,0,0,0,0,1,1
433,0.2494957,3,433,Not eroded,0,1,1,1,1,0,1,0,0,1,1
434,0.2627282,6,434,Not eroded,0,1,1,1,1,1,0,0,0,0,0
435,0.207014,4,435,Not eroded,0,1,0,0,0,0,0,0,0,1,1
436,0.2812489,0,436,ERODED,1,1,1,1,1,1,1,1,1,1,1
438,0.1488486,0,438,Not eroded,0,0,0,0,0,0,1,1,1,1,1
439,0.2266252,4,439,Not eroded,0,1,1,0,0,0,0,0,0,1,1
440,0.1131162,0,440,Not eroded,0,0,0,0,0,0,1,1,1,1,1
441,0.1771213,5,441,Not eroded,0,0,0,0,0,0,0,0,0,0,1
442,0.09059685,5,442,Not eroded,0,0,0,0,0,0,0,0,0,0,1
443,0.173696,4,443,Not eroded,0,0,0,0,0,0,0,0,0,1,1
444,0.1145033,4,444,Not eroded,0,0,0,0,0,0,0,0,0,1,1
445,0.3113561,0,445,ERODED,1,1,1,1,1,1,1,1,1,1,1
446,0.1842872,0,446,Not eroded,0,0,0,0,0,0,1,1,1,1,1
448,0.3250069,0,448,Not eroded,0,1,1,1,1,1,1,1,1,1,1
449,0.2824346,0,449,Not eroded,0,1,1,1,1,1,1,1,1,1,1
450,0.3250721,0,450,ERODED,1,1,1,1,1,1,1,1,1,1,1
451,0.2031381,5,451,Not eroded,0,1,0,0,0,0,0,0,0,0,1
452,0.2374066,4,452,Not eroded,0,1,1,1,0,0,0,0,0,1,1
453,0.1918669,4,453,Not eroded,0,1,0,0,0,0,0,0,0,1,1
454,0.2443058,4,454,Not eroded,0,1,1,1,1,0,0,0,0,1,1
456,0.2579831,3,456,Not eroded,0,1,1,1,1,1,1,0,0,1,1
457,0.09431033,3,457,Not eroded,0,0,0,0,0,0,1,0,0,1,1
458,0.08688694,3,458,Not eroded,0,0,0,0,0,0,1,0,0,1,1
459,0.2325981,4,459,Not eroded,0,1,1,1,0,0,0,0,0,1,1
460,0.2584174,0,460,ERODED,1,1,1,1,1,1,1,1,1,1,1
461,0.1672512,5,461,Not eroded,0,0,0,0,0,0,0,0,0,0,1
462,0.1862721,5,462,Not eroded,0,0,0,0,0,0,0,0,0,0,1
463,0.1342103,3,463,Not eroded,0,0,0,0,0,0,1,0,0,1,1
464,0.09379089,4,464,Not eroded,0,0,0,0,0,0,0,0,0,1,1
465,0.2852486,0,465,ERODED,1,1,1,1,1,1,1,1,1,1,1
466,0.1178314,4,466,Not eroded,0,0,0,0,0,0,0,0,0,1,1
467,0.3241594,0,467,ERODED,1,1,1,1,1,1,1,1,1,1,1
468,0.1708918,5,468,Not eroded,0,0,0,0,0,0,0,0,0,0,1
469,0.2700513,0,469,Not eroded,0,1,1,1,1,1,1,1,1,1,1
470,0.07182819,4,470,Not eroded,0,0,0,0,0,0,0,0,0,1,1
471,0.2159702,0,471,Not eroded,0,1,0,0,0,0,1,1,1,1,1
472,0.1384185,4,472,Not eroded,0,0,0,0,0,0,0,0,0,1,1
473,0.08402528,3,473,Not eroded,0,0,0,0,0,0,1,0,0,1,1
474,0.2807302,4,474,Not eroded,0,1,1,1,1,1,0,0,0,1,1
475,0.1223937,5,475,Not eroded,0,0,0,0,0,0,0,0,0,0,1
476,0.07046929,5,476,Not eroded,0,0,0,0,0,0,0,0,0,0,1
477,0.1298436,6,477,Not eroded,0,0,0,0,0,0,0,0,0,0,0
478,0.1855012,5,478,Not eroded,0,0,0,0,0,0,0,0,0,0,1
479,0.2373633,4,479,Not eroded,0,1,1,1,0,0,0,0,0,1,1
480,0.1719308,7,480,Not eroded,0,0,0,0,0,0,0,0,0,0,0
482,0.2278409,0,482,ERODED,1,1,1,0,0,0,1,1,1,1,1
483,0.0717731,2,483,Not eroded,0,0,0,0,0,0,1,0,1,1,1
484,0.2796219,4,484,Not eroded,0,1,1,1,1,1,0,0,0,1,1
485,0.1725061,5,485,Not eroded,0,0,0,0,0,0,0,0,0,0,1
486,0.256124,0,486,Not eroded,0,1,1,1,1,1,1,1,1,1,1
487,0.08225574,5,487,Not eroded,0,0,0,0,0,0,0,0,0,0,1
488,0.1246945,0,488,Not eroded,0,0,0,0,0,0,1,1,1,1,1
489,0.2811184,0,489,ERODED,1,1,1,1,1,1,1,1,1,1,1
490,0.2830394,3,490,Not eroded,0,1,1,1,1,1,1,0,0,1,1
491,0.194034,4,491,Not eroded,0,1,0,0,0,0,0,0,0,1,1
492,0.06589242,4,492,Not eroded,0,0,0,0,0,0,0,0,0,1,1
493,0.2720094,4,493,Not eroded,0,1,1,1,1,1,0,0,0,1,1
494,0.2899744,0,494,ERODED,1,1,1,1,1,1,1,1,1,1,1
496,0.1038924,0,496,Not eroded,0,0,0,0,0,0,1,1,1,1,1
497,0.1592068,4,497,Not eroded,0,0,0,0,0,0,0,0,0,1,1
498,0.1664792,4,498,Not eroded,0,0,0,0,0,0,0,0,0,1,1
499,0.290434,3,499,Not eroded,0,1,1,1,1,1,1,0,0,1,1
500,0.1008577,6,500,Not eroded,0,0,0,0,0,0,0,0,0,0,0
501,0.06214395,3,501,Not eroded,0,0,0,0,0,0,1,0,0,1,1
502,0.07474035,3,502,Not eroded,0,0,0,0,0,0,1,0,0,1,1
503,0.1085572,6,503,Not eroded,0,0,0,0,0,0,0,0,0,0,0
504,0.08630306,6,504,Not eroded,0,0,0,0,0,0,0,0,0,0,0
505,0.2177929,0,505,Not eroded,0,1,0,0,0,0,1,1,1,1,1
506,0.1029777,5,506,Not eroded,0,0,0,0,0,0,0,0,0,0,1
507,0.2211216,3,507,Not eroded,0,1,1,0,0,0,1,0,0,1,1
509,0.2395646,4,509,Not eroded,0,1,1,1,0,0,0,0,0,1,1
510,0.1674241,4,510,Not eroded,0,0,0,0,0,0,0,0,0,1,1
511,0.2888909,0,511,Not eroded,0,1,1,1,1,1,1,1,1,1,1
512,0.1578141,2,512,Not eroded,0,0,0,0,0,0,1,0,1,1,1
513,0.284077,4,513,Not eroded,0,1,1,1,1,1,0,0,0,1,1
514,0.08043064,3,514,Not eroded,0,0,0,0,0,0,1,0,0,1,1
515,0.2987962,0,515,ERODED,1,1,1,1,1,1,1,1,1,1,1
516,0.05626013,3,516,Not eroded,0,0,0,0,0,0,1,0,0,1,1
517,0.1142551,7,517,Not eroded,0,0,0,0,0,0,0,0,0,0,0
518,0.05635679,2,518,Not eroded,0,0,0,0,0,0,1,0,1,1,1
520,0.0992987,5,520,Not eroded,0,0,0,0,0,0,0,0,0,0,1
521,0.05625094,3,521,Not eroded,0,0,0,0,0,0,1,0,0,1,1
522,0.1427515,0,522,Not eroded,0,0,0,0,0,0,1,1,1,1,1
523,0.2425983,4,523,Not eroded,0,1,1,1,1,0,0,0,0,1,1
524,0.2878653,0,524,ERODED,1,1,1,1,1,1,1,1,1,1,1
525,0.1948855,3,525,Not eroded,0,1,0,0,0,0,1,0,0,1,1
526,0.1266749,3,526,Not eroded,0,0,0,0,0,0,1,0,0,1,1
527,0.05627066,2,527,Not eroded,0,0,0,0,0,0,1,0,1,1,1
528,0.2727158,0,528,Not eroded,0,1,1,1,1,1,1,1,1,1,1
530,0.1030043,5,530,Not eroded,0,0,0,0,0,0,0,0,0,0,1
531,0.2326777,5,531,Not eroded,0,1,1,1,0,0,0,0,0,0,1
532,0.2200128,0,532,Not eroded,0,1,1,0,0,0,1,1,1,1,1
533,0.2949918,0,533,ERODED,1,1,1,1,1,1,1,1,1,1,1
534,0.1698001,4,534,Not eroded,0,0,0,0,0,0,0,0,0,1,1
535,0.3216912,0,535,ERODED,1,1,1,1,1,1,1,1,1,1,1
536,0.1698692,4,536,Not eroded,0,0,0,0,0,0,0,0,0,1,1
537,0.1855708,4,537,Not eroded,0,0,0,0,0,0,0,0,0,1,1
538,0.1979681,4,538,Not eroded,0,1,0,0,0,0,0,0,0,1,1
539,0.0735249,4,539,Not eroded,0,0,0,0,0,0,0,0,0,1,1
540,0.1572603,4,540,Not eroded,0,0,0,0,0,0,0,0,0,1,1
541,0.1143497,5,541,Not eroded,0,0,0,0,0,0,0,0,0,0,1
542,0.2708357,4,542,Not eroded,0,1,1,1,1,1,0,0,0,1,1
543,0.2293525,5,543,Not eroded,0,1,1,0,0,0,0,0,0,0,1
545,0.1292025,3,545,Not eroded,0,0,0,0,0,0,1,0,0,1,1
546,0.2941189,0,546,Not eroded,0,1,1,1,1,1,1,1,1,1,1
547,0.2761988,0,547,Not eroded,0,1,1,1,1,1,1,1,1,1,1
549,0.1625284,0,549,Not eroded,0,0,0,0,0,0,1,1,1,1,1
550,0.1804902,0,550,Not eroded,0,0,0,0,0,0,1,1,1,1,1
551,0.1671767,0,551,Not eroded,0,0,0,0,0,0,1,1,1,1,1
552,0.2826474,2,552,Not eroded,0,1,1,1,1,1,1,0,1,1,1
553,0.1863534,5,553,Not eroded,0,0,0,0,0,0,0,0,0,0,1
554,0.1828312,3,554,Not eroded,0,0,0,0,0,0,1,0,0,1,1
556,0.2643263,0,556,Not eroded,0,1,1,1,1,1,1,1,1,1,1
557,0.1354366,0,557,Not eroded,0,0,0,0,0,0,1,1,1,1,1
558,0.08171201,0,558,Not eroded,0,0,0,0,0,0,1,1,1,1,1
559,0.200935,3,559,Not eroded,0,1,0,0,0,0,1,0,0,1,1
560,0.2097785,3,560,Not eroded,0,1,0,0,0,0,1,0,0,1,1
561,0.1079573,5,561,Not eroded,0,0,0,0,0,0,0,0,0,0,1
562,0.05636732,0,562,Not eroded,0,0,0,0,0,0,1,1,1,1,1
563,0.1664326,2,563,Not eroded,0,0,0,0,0,0,1,0,1,1,1
564,0.2981891,0,564,ERODED,1,1,1,1,1,1,1,1,1,1,1
565,0.09525208,5,565,Not eroded,0,0,0,0,0,0,0,0,0,0,1
566,0.3189226,0,566,ERODED,1,1,1,1,1,1,1,1,1,1,1
567,0.1387246,0,567,Not eroded,0,0,0,0,0,0,1,1,1,1,1
568,0.2997314,0,568,ERODED,1,1,1,1,1,1,1,1,1,1,1
569,0.1664449,6,569,Not eroded,0,0,0,0,0,0,0,0,0,0,0
570,0.06883481,0,570,Not eroded,0,0,0,0,0,0,1,1,1,1,1
571,0.1483135,3,571,Not eroded,0,0,0,0,0,0,1,0,0,1,1
572,0.0987484,3,572,Not eroded,0,0,0,0,0,0,1,0,0,1,1
573,0.06555594,3,573,Not eroded,0,0,0,0,0,0,1,0,0,1,1
574,0.324885,0,574,ERODED,1,1,1,1,1,1,1,1,1,1,1
575,0.1681641,5,575,Not eroded,0,0,0,0,0,0,0,0,0,0,1
576,0.2470097,3,576,Not eroded,0,1,1,1,1,0,1,0,0,1,1
577,0.2872673,0,577,Not eroded,0,1,1,1,1,1,1,1,1,1,1
578,0.2981252,4,578,Not eroded,0,1,1,1,1,1,0,0,0,1,1
579,0.062315,0,579,Not eroded,0,0,0,0,0,0,1,1,1,1,1
580,0.1987576,4,580,Not eroded,0,1,0,0,0,0,0,0,0,1,1
581,0.1035297,3,581,Not eroded,0,0,0,0,0,0,1,0,0,1,1
582,0.3067566,0,582,ERODED,1,1,1,1,1,1,1,1,1,1,1
583,0.3099924,0,583,ERODED,1,1,1,1,1,1,1,1,1,1,1
584,0.1910572,0,584,Not eroded,0,1,0,0,0,0,1,1,1,1,1
585,0.1181599,0,585,Not eroded,0,0,0,0,0,0,1,1,1,1,1
586,0.06471455,5,586,Not eroded,0,0,0,0,0,0,0,0,0,0,1
587,0.1673623,4,587,Not eroded,0,0,0,0,0,0,0,0,0,1,1
588,0.08017195,6,588,Not eroded,0,0,0,0,0,0,0,0,0,0,0
589,0.1127312,3,589,Not eroded,0,0,0,0,0,0,1,0,0,1,1
590,0.1600167,4,590,Not eroded,0,0,0,0,0,0,0,0,0,1,1
591,0.1510868,5,591,Not eroded,0,0,0,0,0,0,0,0,0,0,1
592,0.2724159,0,592,ERODED,1,1,1,1,1,1,1,1,1,1,1
594,0.08988577,3,594,Not eroded,0,0,0,0,0,0,1,0,0,1,1
595,0.05626251,4,595,Not eroded,0,0,0,0,0,0,0,0,0,1,1
596,0.2344559,3,596,Not eroded,0,1,1,1,0,0,1,0,0,1,1
597,0.1384549,3,597,Not eroded,0,0,0,0,0,0,1,0,0,1,1
598,0.1620039,4,598,Not eroded,0,0,0,0,0,0,0,0,0,1,1
599,0.1834393,0,599,Not eroded,0,0,0,0,0,0,1,1,1,1,1
600,0.3101775,0,600,ERODED,1,1,1,1,1,1,1,1,1,1,1
601,0.1613234,3,601,Not eroded,0,0,0,0,0,0,1,0,0,1,1
602,0.2576176,0,602,Not eroded,0,1,1,1,1,1,1,1,1,1,1
603,0.3339594,0,603,ERODED,1,1,1,1,1,1,1,1,1,1,1
604,0.09192245,0,604,Not eroded,0,0,0,0,0,0,1,1,1,1,1
605,0.05812672,4,605,Not eroded,0,0,0,0,0,0,0,0,0,1,1
606,0.2224905,4,606,Not eroded,0,1,1,0,0,0,0,0,0,1,1
607,0.08887585,2,607,Not eroded,0,0,0,0,0,0,1,0,1,1,1
608,0.2002449,5,608,Not eroded,0,1,0,0,0,0,0,0,0,0,1
609,0.1371223,3,609,Not eroded,0,0,0,0,0,0,1,0,0,1,1
610,0.2344228,5,610,Not eroded,0,1,1,1,0,0,0,0,0,0,1
611,0.1872207,4,611,Not eroded,0,0,0,0,0,0,0,0,0,1,1
612,0.3259417,0,612,ERODED,1,1,1,1,1,1,1,1,1,1,1
613,0.05627266,4,613,Not eroded,0,0,0,0,0,0,0,0,0,1,1
615,0.1730273,4,615,Not eroded,0,0,0,0,0,0,0,0,0,1,1
616,0.2724619,0,616,Not eroded,0,1,1,1,1,1,1,1,1,1,1
617,0.2360226,3,617,Not eroded,0,1,1,1,0,0,1,0,0,1,1
618,0.2138522,5,618,Not eroded,0,1,0,0,0,0,0,0,0,0,1
619,0.24263,3,619,Not eroded,0,1,1,1,1,0,1,0,0,1,1
620,0.07257063,4,620,Not eroded,0,0,0,0,0,0,0,0,0,1,1
621,0.188773,3,621,Not eroded,0,0,0,0,0,0,1,0,0,1,1
622,0.09843503,5,622,Not eroded,0,0,0,0,0,0,0,0,0,0,1
623,0.07908781,5,623,Not eroded,0,0,0,0,0,0,0,0,0,0,1
625,0.05620822,3,625,Not eroded,0,0,0,0,0,0,1,0,0,1,1
626,0.1457214,4,626,Not eroded,0,0,0,0,0,0,0,0,0,1,1
627,0.1827261,5,627,Not eroded,0,0,0,0,0,0,0,0,0,0,1
628,0.2167238,4,628,Not eroded,0,1,0,0,0,0,0,0,0,1,1
629,0.1310499,7,629,Not eroded,0,0,0,0,0,0,0,0,0,0,0
630,0.288057,0,630,ERODED,1,1,1,1,1,1,1,1,1,1,1
631,0.07396406,3,631,Not eroded,0,0,0,0,0,0,1,0,0,1,1
632,0.118667,3,632,Not eroded,0,0,0,0,0,0,1,0,0,1,1
633,0.09018293,3,633,Not eroded,0,0,0,0,0,0,1,0,0,1,1
634,0.07338152,4,634,Not eroded,0,0,0,0,0,0,0,0,0,1,1
635,0.05642397,3,635,Not eroded,0,0,0,0,0,0,1,0,0,1,1
636,0.1720098,4,636,Not eroded,0,0,0,0,0,0,0,0,0,1,1
637,0.1470465,5,637,Not eroded,0,0,0,0,0,0,0,0,0,0,1
638,0.256549,5,638,Not eroded,0,1,1,1,1,1,0,0,0,0,1
639,0.2745797,0,639,Not eroded,0,1,1,1,1,1,1,1,1,1,1
640,0.1451618,4,640,Not eroded,0,0,0,0,0,0,0,0,0,1,1
641,0.181194,5,641,Not eroded,0,0,0,0,0,0,0,0,0,0,1
642,0.264004,0,642,Not eroded,0,1,1,1,1,1,1,1,1,1,1
643,0.1277239,5,643,Not eroded,0,0,0,0,0,0,0,0,0,0,1
644,0.2403031,2,644,Not eroded,0,1,1,1,1,0,1,0,1,1,1
645,0.2261572,2,645,Not eroded,0,1,1,0,0,0,1,0,1,1,1
646,0.08814593,3,646,Not eroded,0,0,0,0,0,0,1,0,0,1,1
648,0.0714094,4,648,Not eroded,0,0,0,0,0,0,0,0,0,1,1
649,0.1281621,3,649,Not eroded,0,0,0,0,0,0,1,0,0,1,1
650,0.3249892,0,650,ERODED,1,1,1,1,1,1,1,1,1,1,1
651,0.2215354,5,651,Not eroded,0,1,1,0,0,0,0,0,0,0,1
652,0.2668591,0,652,ERODED,1,1,1,1,1,1,1,1,1,1,1
653,0.06451954,0,653,Not eroded,0,0,0,0,0,0,1,1,1,1,1
654,0.1254094,0,654,Not eroded,0,0,0,0,0,0,1,1,1,1,1
655,0.2513654,3,655,Not eroded,0,1,1,1,1,1,1,0,0,1,1
656,0.230855,3,656,Not eroded,0,1,1,1,0,0,1,0,0,1,1
658,0.2049449,3,658,Not eroded,0,1,0,0,0,0,1,0,0,1,1
659,0.1468734,4,659,Not eroded,0,0,0,0,0,0,0,0,0,1,1
660,0.2270139,5,660,Not eroded,0,1,1,0,0,0,0,0,0,0,1
661,0.3198314,0,661,ERODED,1,1,1,1,1,1,1,1,1,1,1
662,0.2486973,0,662,Not eroded,0,1,1,1,1,0,1,1,1,1,1
663,0.1137742,3,663,Not eroded,0,0,0,0,0,0,1,0,0,1,1
664,0.2201256,0,664,Not eroded,0,1,1,0,0,0,1,1,1,1,1
665,0.3042449,0,665,ERODED,1,1,1,1,1,1,1,1,1,1,1
666,0.1146252,5,666,Not eroded,0,0,0,0,0,0,0,0,0,0,1
668,0.07129327,4,668,Not eroded,0,0,0,0,0,0,0,0,0,1,1
669,0.1283614,8,669,Not eroded,0,0,0,0,0,0,0,0,0,0,0
670,0.2813942,0,670,ERODED,1,1,1,1,1,1,1,1,1,1,1
671,0.2522759,0,671,ERODED,1,1,1,1,1,1,1,1,1,1,1
673,0.2852682,4,673,Not eroded,0,1,1,1,1,1,0,0,0,1,1
674,0.20755,3,674,Not eroded,0,1,0,0,0,0,1,0,0,1,1
675,0.2115238,3,675,Not eroded,0,1,0,0,0,0,1,0,0,1,1
676,0.3148338,0,676,ERODED,1,1,1,1,1,1,1,1,1,1,1
677,0.06396888,5,677,Not eroded,0,0,0,0,0,0,0,0,0,0,1
678,0.2964501,0,678,Not eroded,0,1,1,1,1,1,1,1,1,1,1
680,0.1918383,4,680,Not eroded,0,1,0,0,0,0,0,0,0,1,1
681,0.1763132,4,681,Not eroded,0,0,0,0,0,0,0,0,0,1,1
682,0.1645491,5,682,Not eroded,0,0,0,0,0,0,0,0,0,0,1
683,0.1880817,0,683,Not eroded,0,0,0,0,0,0,1,1,1,1,1
684,0.06617112,4,684,Not eroded,0,0,0,0,0,0,0,0,0,1,1
685,0.2087626,0,685,Not eroded,0,1,0,0,0,0,1,1,1,1,1
686,0.1000967,3,686,Not eroded,0,0,0,0,0,0,1,0,0,1,1
687,0.2379253,0,687,ERODED,1,1,1,1,0,0,1,1,1,1,1
688,0.1465789,0,688,Not eroded,0,0,0,0,0,0,1,1,1,1,1
689,0.1672997,0,689,Not eroded,0,0,0,0,0,0,1,1,1,1,1
690,0.2613448,7,690,Not eroded,0,1,1,1,1,1,0,0,0,0,0
691,0.3022959,0,691,ERODED,1,1,1,1,1,1,1,1,1,1,1
692,0.2631311,3,692,Not eroded,0,1,1,1,1,1,1,0,0,1,1
693,0.277899,5,693,Not eroded,0,1,1,1,1,1,0,0,0,0,1
694,0.1830418,0,694,Not eroded,0,0,0,0,0,0,1,1,1,1,1
695,0.2815208,0,695,ERODED,1,1,1,1,1,1,1,1,1,1,1
696,0.2044038,5,696,Not eroded,0,1,0,0,0,0,0,0,0,0,1
697,0.1849993,4,697,Not eroded,0,0,0,0,0,0,0,0,0,1,1
698,0.1009587,0,698,Not eroded,0,0,0,0,0,0,1,1,1,1,1
699,0.2059558,3,699,Not eroded,0,1,0,0,0,0,1,0,0,1,1
700,0.07934269,4,700,Not eroded,0,0,0,0,0,0,0,0,0,1,1
701,0.2230894,3,701,Not eroded,0,1,1,0,0,0,1,0,0,1,1
702,0.1813838,0,702,Not eroded,0,0,0,0,0,0,1,1,1,1,1
704,0.06265106,6,704,Not eroded,0,0,0,0,0,0,0,0,0,0,0
705,0.2415383,5,705,Not eroded,0,1,1,1,1,0,0,0,0,0,1
706,0.1757127,4,706,Not eroded,0,0,0,0,0,0,0,0,0,1,1
707,0.207319,0,707,Not eroded,0,1,0,0,0,0,1,1,1,1,1
708,0.2510095,0,708,Not eroded,0,1,1,1,1,1,1,1,1,1,1
709,0.2895734,0,709,ERODED,1,1,1,1,1,1,1,1,1,1,1
710,0.1488345,5,710,Not eroded,0,0,0,0,0,0,0,0,0,0,1
711,0.1190085,5,711,Not eroded,0,0,0,0,0,0,0,0,0,0,1
712,0.2774414,0,712,ERODED,1,1,1,1,1,1,1,1,1,1,1
713,0.2715761,3,713,Not eroded,0,1,1,1,1,1,1,0,0,1,1
714,0.1871759,6,714,Not eroded,0,0,0,0,0,0,0,0,0,0,0
715,0.1451055,0,715,Not eroded,0,0,0,0,0,0,1,1,1,1,1
716,0.2521109,4,716,Not eroded,0,1,1,1,1,1,0,0,0,1,1
717,0.1089324,5,717,Not eroded,0,0,0,0,0,0,0,0,0,0,1
720,0.195856,4,720,Not eroded,0,1,0,0,0,0,0,0,0,1,1
721,0.07580741,3,721,Not eroded,0,0,0,0,0,0,1,0,0,1,1
722,0.1901621,5,722,Not eroded,0,0,0,0,0,0,0,0,0,0,1
723,0.1656824,0,723,Not eroded,0,0,0,0,0,0,1,1,1,1,1
724,0.2318078,5,724,Not eroded,0,1,1,1,0,0,0,0,0,0,1
726,0.2870809,0,726,Not eroded,0,1,1,1,1,1,1,1,1,1,1
728,0.05624084,3,728,Not eroded,0,0,0,0,0,0,1,0,0,1,1
729,0.1811251,4,729,Not eroded,0,0,0,0,0,0,0,0,0,1,1
731,0.09608773,4,731,Not eroded,0,0,0,0,0,0,0,0,0,1,1
732,0.09268774,0,732,Not eroded,0,0,0,0,0,0,1,1,1,1,1
733,0.2402819,4,733,Not eroded,0,1,1,1,1,0,0,0,0,1,1
734,0.07656121,2,734,Not eroded,0,0,0,0,0,0,1,0,1,1,1
735,0.2266641,5,735,Not eroded,0,1,1,0,0,0,0,0,0,0,1
736,0.05939282,4,736,Not eroded,0,0,0,0,0,0,0,0,0,1,1
737,0.1940029,0,737,Not eroded,0,1,0,0,0,0,1,1,1,1,1
738,0.1107676,4,738,Not eroded,0,0,0,0,0,0,0,0,0,1,1
739,0.2910113,0,739,ERODED,1,1,1,1,1,1,1,1,1,1,1
740,0.2192215,0,740,Not eroded,0,1,0,0,0,0,1,1,1,1,1
742,0.08726811,4,742,Not eroded,0,0,0,0,0,0,0,0,0,1,1
743,0.2230383,0,743,Not eroded,0,1,1,0,0,0,1,1,1,1,1
745,0.3085709,0,745,ERODED,1,1,1,1,1,1,1,1,1,1,1
746,0.05649029,0,746,Not eroded,0,0,0,0,0,0,1,1,1,1,1
747,0.253709,0,747,Not eroded,0,1,1,1,1,1,1,1,1,1,1
748,0.2451565,0,748,Not eroded,0,1,1,1,1,0,1,1,1,1,1
749,0.2099495,4,749,Not eroded,0,1,0,0,0,0,0,0,0,1,1
750,0.2927799,4,750,Not eroded,0,1,1,1,1,1,0,0,0,1,1
751,0.06802368,5,751,Not eroded,0,0,0,0,0,0,0,0,0,0,1
