Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,Z location Half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity
3601,1.63E-01,3.24E-01,3.30E-01,0,3601,ERODED,1,1,1,1,1,1,1,1,1,1,1
3602,2.58E-01,2.85E-01,3.04E-01,0,3602,ERODED,1,1,1,1,1,1,1,1,1,1,1
3603,2.39E-01,2.90E-01,2.84E-01,0,3603,ERODED,1,1,1,1,1,1,1,1,1,1,1
3607,5.70E-02,2.06E-01,3.33E-01,0,3607,ERODED,1,1,1,1,1,1,1,1,1,1,1
3612,2.25E-01,2.00E-01,2.43E-01,5,3612,Not eroded,0,1,1,1,1,0,0,0,0,0,1
3618,8.52E-02,8.46E-02,2.59E-01,0,3618,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3619,7.41E-02,2.49E-01,2.83E-01,5,3619,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3621,1.94E-01,2.69E-01,2.76E-01,5,3621,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3623,1.96E-01,3.01E-01,2.82E-01,7,3623,Not eroded,0,1,1,1,1,1,0,0,0,0,0
3625,2.75E-01,1.24E-01,2.65E-01,0,3625,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3627,2.07E-01,2.42E-01,3.12E-01,0,3627,ERODED,1,1,1,1,1,1,1,1,1,1,1
3630,2.04E-01,1.52E-01,2.57E-01,5,3630,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3633,9.02E-02,2.20E-01,2.51E-01,3,3633,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3634,1.96E-01,7.14E-02,2.73E-01,5,3634,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3635,2.42E-01,3.17E-01,2.91E-01,4,3635,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3639,1.34E-01,2.53E-01,3.20E-01,0,3639,ERODED,1,1,1,1,1,1,1,1,1,1,1
3646,2.99E-01,1.12E-01,2.67E-01,0,3646,ERODED,1,1,1,1,1,1,1,1,1,1,1
3647,8.36E-02,2.49E-01,2.88E-01,4,3647,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3650,9.07E-02,1.89E-01,2.97E-01,4,3650,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3654,2.55E-01,2.49E-01,2.64E-01,0,3654,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3658,1.84E-01,3.13E-01,2.87E-01,3,3658,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3660,1.03E-01,1.35E-01,2.82E-01,3,3660,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3664,1.29E-01,5.64E-02,2.71E-01,4,3664,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3666,2.31E-01,1.01E-01,2.61E-01,4,3666,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3667,2.44E-01,2.18E-01,2.44E-01,4,3667,Not eroded,0,1,1,1,1,0,0,0,0,1,1
3672,1.89E-01,3.24E-01,2.62E-01,3,3672,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3673,2.44E-01,2.63E-01,3.20E-01,0,3673,ERODED,1,1,1,1,1,1,1,1,1,1,1
3681,2.04E-01,1.57E-01,2.99E-01,0,3681,ERODED,1,1,1,1,1,1,1,1,1,1,1
3684,2.75E-01,2.56E-01,3.11E-01,3,3684,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3690,2.11E-01,2.67E-01,2.54E-01,0,3690,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3693,1.68E-01,1.55E-01,2.84E-01,3,3693,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3694,2.30E-01,8.27E-02,2.98E-01,0,3694,ERODED,1,1,1,1,1,1,1,1,1,1,1
3695,2.25E-01,1.16E-01,3.16E-01,0,3695,ERODED,1,1,1,1,1,1,1,1,1,1,1
3704,3.14E-01,2.95E-01,2.70E-01,0,3704,ERODED,1,1,1,1,1,1,1,1,1,1,1
3711,2.00E-01,2.49E-01,3.08E-01,0,3711,ERODED,1,1,1,1,1,1,1,1,1,1,1
3713,1.82E-01,2.14E-01,2.49E-01,2,3713,Not eroded,0,1,1,1,1,0,1,0,1,1,1
3730,5.62E-02,1.62E-01,2.44E-01,3,3730,Not eroded,0,1,1,1,1,0,1,0,0,1,1
3734,1.99E-01,2.44E-01,3.18E-01,0,3734,ERODED,1,1,1,1,1,1,1,1,1,1,1
3738,2.13E-01,2.60E-01,2.74E-01,3,3738,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3740,2.92E-01,1.50E-01,2.57E-01,5,3740,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3747,1.87E-01,2.61E-01,2.89E-01,3,3747,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3759,1.67E-01,3.24E-01,2.58E-01,3,3759,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3763,1.76E-01,5.65E-02,2.60E-01,6,3763,Not eroded,0,1,1,1,1,1,0,0,0,0,0
3765,1.19E-01,6.81E-02,2.60E-01,4,3765,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3766,1.36E-01,7.28E-02,2.91E-01,5,3766,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3770,1.19E-01,1.12E-01,2.42E-01,0,3770,Not eroded,0,1,1,1,1,0,1,1,1,1,1
3779,2.96E-01,1.32E-01,2.47E-01,3,3779,Not eroded,0,1,1,1,1,0,1,0,0,1,1
3780,2.56E-01,3.19E-01,3.26E-01,0,3780,ERODED,1,1,1,1,1,1,1,1,1,1,1
3781,8.23E-02,2.30E-01,2.83E-01,4,3781,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3784,1.63E-01,3.06E-01,2.54E-01,4,3784,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3785,1.79E-01,3.19E-01,2.46E-01,5,3785,Not eroded,0,1,1,1,1,0,0,0,0,0,1
3786,2.32E-01,1.30E-01,2.55E-01,4,3786,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3788,5.62E-02,1.38E-01,2.97E-01,3,3788,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3791,7.67E-02,1.49E-01,2.75E-01,4,3791,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3796,2.68E-01,2.23E-01,2.48E-01,0,3796,Not eroded,0,1,1,1,1,0,1,1,1,1,1
3799,1.51E-01,2.18E-01,2.87E-01,5,3799,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3809,1.71E-01,3.00E-01,2.62E-01,4,3809,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3818,1.99E-01,2.96E-01,2.98E-01,4,3818,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3823,2.90E-01,3.00E-01,3.23E-01,0,3823,ERODED,1,1,1,1,1,1,1,1,1,1,1
3824,3.11E-01,3.24E-01,2.94E-01,0,3824,ERODED,1,1,1,1,1,1,1,1,1,1,1
3825,2.88E-01,1.67E-01,2.81E-01,0,3825,ERODED,1,1,1,1,1,1,1,1,1,1,1
3826,1.00E-01,1.51E-01,3.25E-01,0,3826,ERODED,1,1,1,1,1,1,1,1,1,1,1
3835,3.24E-01,2.30E-01,2.51E-01,3,3835,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3839,3.24E-01,1.04E-01,2.92E-01,0,3839,ERODED,1,1,1,1,1,1,1,1,1,1,1
3842,1.58E-01,5.68E-02,3.11E-01,0,3842,ERODED,1,1,1,1,1,1,1,1,1,1,1
3847,2.07E-01,5.65E-02,2.51E-01,3,3847,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3849,1.96E-01,6.48E-02,2.81E-01,0,3849,ERODED,1,1,1,1,1,1,1,1,1,1,1
3856,2.45E-01,2.96E-01,2.41E-01,0,3856,Not eroded,0,1,1,1,1,0,1,1,1,1,1
3871,1.46E-01,1.54E-01,2.82E-01,4,3871,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3875,1.31E-01,1.45E-01,2.53E-01,0,3875,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3877,1.31E-01,1.91E-01,2.61E-01,4,3877,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3879,2.07E-01,1.70E-01,2.80E-01,0,3879,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3882,3.24E-01,2.12E-01,2.83E-01,0,3882,ERODED,1,1,1,1,1,1,1,1,1,1,1
3883,2.17E-01,2.08E-01,2.71E-01,3,3883,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3885,1.24E-01,5.65E-02,3.01E-01,0,3885,ERODED,1,1,1,1,1,1,1,1,1,1,1
3889,2.14E-01,1.58E-01,2.93E-01,4,3889,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3898,2.50E-01,1.05E-01,2.87E-01,3,3898,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3903,1.92E-01,1.05E-01,2.98E-01,0,3903,ERODED,1,1,1,1,1,1,1,1,1,1,1
3904,1.49E-01,1.78E-01,2.46E-01,5,3904,Not eroded,0,1,1,1,1,0,0,0,0,0,1
3907,2.99E-01,1.12E-01,2.47E-01,0,3907,Not eroded,0,1,1,1,1,0,1,1,1,1,1
3910,1.06E-01,8.53E-02,2.95E-01,5,3910,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3912,1.19E-01,8.24E-02,2.86E-01,0,3912,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3914,1.66E-01,9.34E-02,2.52E-01,5,3914,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3917,2.22E-01,2.61E-01,2.92E-01,0,3917,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3925,2.63E-01,1.62E-01,2.92E-01,0,3925,ERODED,1,1,1,1,1,1,1,1,1,1,1
3928,2.72E-01,5.64E-02,2.70E-01,4,3928,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3937,8.88E-02,3.24E-01,3.07E-01,0,3937,ERODED,1,1,1,1,1,1,1,1,1,1,1
3938,1.65E-01,1.69E-01,2.52E-01,3,3938,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3946,7.55E-02,1.71E-01,2.89E-01,4,3946,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3948,2.08E-01,3.12E-01,3.14E-01,0,3948,ERODED,1,1,1,1,1,1,1,1,1,1,1
3949,7.82E-02,3.02E-01,3.05E-01,0,3949,ERODED,1,1,1,1,1,1,1,1,1,1,1
3954,5.63E-02,1.98E-01,2.85E-01,0,3954,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3961,1.43E-01,1.51E-01,2.51E-01,0,3961,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3963,6.31E-02,2.83E-01,2.94E-01,0,3963,ERODED,1,1,1,1,1,1,1,1,1,1,1
3966,8.95E-02,6.54E-02,2.53E-01,0,3966,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3972,7.64E-02,1.08E-01,3.24E-01,0,3972,ERODED,1,1,1,1,1,1,1,1,1,1,1
3974,5.62E-02,1.42E-01,2.45E-01,4,3974,Not eroded,0,1,1,1,1,0,0,0,0,1,1
3978,2.87E-01,7.89E-02,2.48E-01,4,3978,Not eroded,0,1,1,1,1,0,0,0,0,1,1
3979,1.48E-01,3.24E-01,3.08E-01,0,3979,ERODED,1,1,1,1,1,1,1,1,1,1,1
3983,8.59E-02,1.84E-01,2.80E-01,5,3983,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3984,2.23E-01,2.22E-01,2.94E-01,5,3984,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3990,1.61E-01,2.75E-01,2.85E-01,5,3990,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3993,2.11E-01,1.31E-01,2.88E-01,4,3993,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4000,2.58E-01,6.53E-02,2.50E-01,3,4000,Not eroded,0,1,1,1,1,0,1,0,0,1,1
4001,1.17E-01,2.05E-01,2.61E-01,3,4001,Not eroded,0,1,1,1,1,1,1,0,0,1,1
4009,1.08E-01,8.75E-02,2.57E-01,0,4009,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4014,3.09E-01,1.69E-01,2.49E-01,4,4014,Not eroded,0,1,1,1,1,0,0,0,0,1,1
4018,1.15E-01,3.21E-01,3.26E-01,0,4018,ERODED,1,1,1,1,1,1,1,1,1,1,1
4019,3.24E-01,7.39E-02,2.64E-01,0,4019,ERODED,1,1,1,1,1,1,1,1,1,1,1
4021,2.65E-01,1.82E-01,3.20E-01,0,4021,ERODED,1,1,1,1,1,1,1,1,1,1,1
4023,9.22E-02,1.16E-01,2.79E-01,3,4023,Not eroded,0,1,1,1,1,1,1,0,0,1,1
4024,2.90E-01,1.82E-01,2.66E-01,2,4024,Not eroded,0,1,1,1,1,1,1,0,1,1,1
4025,1.36E-01,1.66E-01,3.15E-01,0,4025,ERODED,1,1,1,1,1,1,1,1,1,1,1
4027,1.45E-01,2.31E-01,2.84E-01,6,4027,Not eroded,0,1,1,1,1,1,0,0,0,0,0
4034,2.26E-01,3.21E-01,2.41E-01,0,4034,Not eroded,0,1,1,1,1,0,1,1,1,1,1
4038,1.49E-01,1.78E-01,2.78E-01,2,4038,Not eroded,0,1,1,1,1,1,1,0,1,1,1
4039,1.50E-01,1.16E-01,2.82E-01,0,4039,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4043,2.63E-01,1.25E-01,3.13E-01,0,4043,ERODED,1,1,1,1,1,1,1,1,1,1,1
4050,1.38E-01,5.64E-02,2.45E-01,4,4050,Not eroded,0,1,1,1,1,0,0,0,0,1,1
4051,2.80E-01,3.24E-01,2.85E-01,0,4051,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4052,9.98E-02,9.46E-02,2.44E-01,0,4052,Not eroded,0,1,1,1,1,0,1,1,1,1,1
4056,2.69E-01,1.14E-01,3.25E-01,0,4056,ERODED,1,1,1,1,1,1,1,1,1,1,1
4057,6.47E-02,2.10E-01,2.44E-01,0,4057,Not eroded,0,1,1,1,1,0,1,1,1,1,1
4063,2.80E-01,1.39E-01,2.51E-01,5,4063,Not eroded,0,1,1,1,1,1,0,0,0,0,1
4070,5.63E-02,1.68E-01,2.52E-01,4,4070,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4071,2.72E-01,1.27E-01,3.01E-01,0,4071,ERODED,1,1,1,1,1,1,1,1,1,1,1
4076,2.19E-01,1.19E-01,3.02E-01,4,4076,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4081,1.34E-01,1.44E-01,2.75E-01,5,4081,Not eroded,0,1,1,1,1,1,0,0,0,0,1
4083,1.43E-01,2.46E-01,3.25E-01,0,4083,ERODED,1,1,1,1,1,1,1,1,1,1,1
4084,2.03E-01,3.05E-01,2.66E-01,3,4084,Not eroded,0,1,1,1,1,1,1,0,0,1,1
4088,3.15E-01,1.87E-01,2.55E-01,0,4088,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4093,2.71E-01,1.41E-01,3.15E-01,0,4093,ERODED,1,1,1,1,1,1,1,1,1,1,1
4098,5.62E-02,1.32E-01,2.47E-01,4,4098,Not eroded,0,1,1,1,1,0,0,0,0,1,1
4104,1.77E-01,2.31E-01,2.51E-01,3,4104,Not eroded,0,1,1,1,1,1,1,0,0,1,1
4112,1.97E-01,1.74E-01,2.67E-01,5,4112,Not eroded,0,1,1,1,1,1,0,0,0,0,1
4115,7.36E-02,5.76E-02,3.25E-01,0,4115,ERODED,1,1,1,1,1,1,1,1,1,1,1
4117,1.27E-01,1.87E-01,3.25E-01,0,4117,ERODED,1,1,1,1,1,1,1,1,1,1,1
4125,2.40E-01,2.08E-01,2.43E-01,3,4125,Not eroded,0,1,1,1,1,0,1,0,0,1,1
4127,2.16E-01,2.57E-01,2.53E-01,0,4127,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4136,2.68E-01,1.46E-01,3.07E-01,0,4136,ERODED,1,1,1,1,1,1,1,1,1,1,1
4139,2.06E-01,1.20E-01,2.83E-01,5,4139,Not eroded,0,1,1,1,1,1,0,0,0,0,1
4149,2.91E-01,3.03E-01,2.79E-01,0,4149,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4150,9.24E-02,2.23E-01,3.23E-01,0,4150,ERODED,1,1,1,1,1,1,1,1,1,1,1
4151,1.96E-01,3.24E-01,3.16E-01,0,4151,ERODED,1,1,1,1,1,1,1,1,1,1,1
4153,1.53E-01,3.15E-01,3.22E-01,0,4153,ERODED,1,1,1,1,1,1,1,1,1,1,1
4166,1.88E-01,6.94E-02,2.79E-01,2,4166,Not eroded,0,1,1,1,1,1,1,0,1,1,1
4169,1.82E-01,2.86E-01,2.78E-01,0,4169,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4170,6.42E-02,3.15E-01,2.98E-01,0,4170,ERODED,1,1,1,1,1,1,1,1,1,1,1
4178,3.16E-01,3.05E-01,2.74E-01,0,4178,ERODED,1,1,1,1,1,1,1,1,1,1,1
4180,1.41E-01,1.59E-01,2.44E-01,4,4180,Not eroded,0,1,1,1,1,0,0,0,0,1,1
4181,1.92E-01,6.01E-02,3.11E-01,0,4181,ERODED,1,1,1,1,1,1,1,1,1,1,1
4188,1.04E-01,7.49E-02,2.99E-01,4,4188,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4191,1.05E-01,9.19E-02,2.88E-01,3,4191,Not eroded,0,1,1,1,1,1,1,0,0,1,1
4197,1.98E-01,1.91E-01,3.30E-01,0,4197,ERODED,1,1,1,1,1,1,1,1,1,1,1
4199,3.24E-01,1.86E-01,2.47E-01,2,4199,Not eroded,0,1,1,1,1,0,1,0,1,1,1
4204,1.05E-01,6.61E-02,3.03E-01,5,4204,Not eroded,0,1,1,1,1,1,0,0,0,0,1
4208,1.55E-01,3.11E-01,2.52E-01,4,4208,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4211,9.63E-02,2.39E-01,2.83E-01,6,4211,Not eroded,0,1,1,1,1,1,0,0,0,0,0
4221,1.04E-01,2.87E-01,2.59E-01,0,4221,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4223,1.45E-01,1.29E-01,2.94E-01,3,4223,Not eroded,0,1,1,1,1,1,1,0,0,1,1
4225,1.82E-01,1.25E-01,2.90E-01,0,4225,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4229,1.04E-01,7.21E-02,3.25E-01,0,4229,ERODED,1,1,1,1,1,1,1,1,1,1,1
4230,1.89E-01,6.52E-02,2.99E-01,0,4230,ERODED,1,1,1,1,1,1,1,1,1,1,1
4236,1.66E-01,2.39E-01,2.59E-01,5,4236,Not eroded,0,1,1,1,1,1,0,0,0,0,1
4238,3.23E-01,3.14E-01,3.02E-01,0,4238,ERODED,1,1,1,1,1,1,1,1,1,1,1
4250,2.66E-01,1.69E-01,3.04E-01,0,4250,ERODED,1,1,1,1,1,1,1,1,1,1,1
4251,1.84E-01,2.22E-01,2.69E-01,4,4251,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4252,2.02E-01,1.06E-01,3.00E-01,3,4252,Not eroded,0,1,1,1,1,1,1,0,0,1,1
4261,1.44E-01,1.38E-01,2.92E-01,0,4261,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4264,2.34E-01,7.43E-02,2.52E-01,4,4264,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4265,2.19E-01,2.76E-01,2.78E-01,3,4265,Not eroded,0,1,1,1,1,1,1,0,0,1,1
4266,2.51E-01,1.51E-01,3.24E-01,0,4266,ERODED,1,1,1,1,1,1,1,1,1,1,1
4268,1.31E-01,3.10E-01,3.08E-01,0,4268,ERODED,1,1,1,1,1,1,1,1,1,1,1
4272,2.51E-01,3.16E-01,2.57E-01,0,4272,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4274,2.58E-01,1.76E-01,3.25E-01,0,4274,ERODED,1,1,1,1,1,1,1,1,1,1,1
4277,1.96E-01,1.58E-01,2.55E-01,4,4277,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4279,6.15E-02,6.45E-02,2.60E-01,5,4279,Not eroded,0,1,1,1,1,1,0,0,0,0,1
4282,1.09E-01,9.72E-02,2.52E-01,0,4282,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4284,1.98E-01,2.91E-01,2.62E-01,4,4284,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4288,1.28E-01,2.25E-01,2.87E-01,4,4288,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4291,1.58E-01,1.73E-01,2.47E-01,4,4291,Not eroded,0,1,1,1,1,0,0,0,0,1,1
4296,3.07E-01,1.14E-01,2.53E-01,0,4296,ERODED,1,1,1,1,1,1,1,1,1,1,1
4297,1.90E-01,6.08E-02,2.74E-01,0,4297,ERODED,1,1,1,1,1,1,1,1,1,1,1
4298,1.57E-01,5.68E-02,2.60E-01,2,4298,Not eroded,0,1,1,1,1,1,1,0,1,1,1
4300,1.36E-01,6.31E-02,2.71E-01,5,4300,Not eroded,0,1,1,1,1,1,0,0,0,0,1
4304,8.75E-02,2.24E-01,2.77E-01,5,4304,Not eroded,0,1,1,1,1,1,0,0,0,0,1
4306,7.27E-02,2.91E-01,3.07E-01,0,4306,ERODED,1,1,1,1,1,1,1,1,1,1,1
4308,6.62E-02,1.75E-01,2.88E-01,5,4308,Not eroded,0,1,1,1,1,1,0,0,0,0,1
4310,2.48E-01,8.51E-02,2.93E-01,4,4310,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4321,1.22E-01,1.97E-01,2.46E-01,0,4321,Not eroded,0,1,1,1,1,0,1,1,1,1,1
4322,7.03E-02,1.68E-01,2.81E-01,5,4322,Not eroded,0,1,1,1,1,1,0,0,0,0,1
4326,2.02E-01,1.61E-01,2.63E-01,3,4326,Not eroded,0,1,1,1,1,1,1,0,0,1,1
4327,1.59E-01,2.44E-01,2.54E-01,4,4327,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4330,2.15E-01,2.90E-01,2.59E-01,0,4330,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4335,1.23E-01,2.64E-01,3.19E-01,0,4335,ERODED,1,1,1,1,1,1,1,1,1,1,1
4341,1.28E-01,5.64E-02,2.41E-01,4,4341,Not eroded,0,1,1,1,1,0,0,0,0,1,1
4350,8.51E-02,3.08E-01,3.09E-01,0,4350,ERODED,1,1,1,1,1,1,1,1,1,1,1
4351,8.69E-02,1.59E-01,2.91E-01,5,4351,Not eroded,0,1,1,1,1,1,0,0,0,0,1
4353,2.20E-01,1.10E-01,2.93E-01,4,4353,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4361,2.69E-01,9.44E-02,3.19E-01,0,4361,ERODED,1,1,1,1,1,1,1,1,1,1,1
4362,6.29E-02,2.42E-01,3.19E-01,0,4362,ERODED,1,1,1,1,1,1,1,1,1,1,1
4369,3.06E-01,2.76E-01,3.24E-01,0,4369,ERODED,1,1,1,1,1,1,1,1,1,1,1
4370,1.18E-01,5.65E-02,3.18E-01,0,4370,ERODED,1,1,1,1,1,1,1,1,1,1,1
4376,2.60E-01,1.82E-01,2.62E-01,4,4376,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4381,1.22E-01,2.81E-01,2.99E-01,4,4381,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4384,1.05E-01,3.24E-01,3.23E-01,0,4384,ERODED,1,1,1,1,1,1,1,1,1,1,1
4385,2.09E-01,3.04E-01,3.20E-01,0,4385,ERODED,1,1,1,1,1,1,1,1,1,1,1
4394,3.16E-01,1.74E-01,2.61E-01,4,4394,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4396,5.62E-02,6.49E-02,2.69E-01,4,4396,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4397,1.11E-01,1.68E-01,3.25E-01,0,4397,ERODED,1,1,1,1,1,1,1,1,1,1,1
4403,1.03E-01,2.16E-01,2.90E-01,4,4403,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4408,1.92E-01,1.01E-01,2.49E-01,0,4408,Not eroded,0,1,1,1,1,0,1,1,1,1,1
4410,3.22E-01,3.02E-01,3.26E-01,0,4410,ERODED,1,1,1,1,1,1,1,1,1,1,1
4415,1.31E-01,2.61E-01,3.01E-01,0,4415,ERODED,1,1,1,1,1,1,1,1,1,1,1
4419,2.36E-01,1.81E-01,2.41E-01,4,4419,Not eroded,0,1,1,1,1,0,0,0,0,1,1
4420,5.62E-02,2.86E-01,2.87E-01,0,4420,ERODED,1,1,1,1,1,1,1,1,1,1,1
4423,3.14E-01,3.12E-01,3.35E-01,0,4423,ERODED,1,1,1,1,1,1,1,1,1,1,1
4429,2.20E-01,1.96E-01,3.00E-01,3,4429,Not eroded,0,1,1,1,1,1,1,0,0,1,1
4430,3.07E-01,1.23E-01,2.42E-01,3,4430,Not eroded,0,1,1,1,1,0,1,0,0,1,1
4436,2.64E-01,2.02E-01,2.59E-01,0,4436,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4437,1.95E-01,2.09E-01,2.82E-01,5,4437,Not eroded,0,1,1,1,1,1,0,0,0,0,1
4442,1.59E-01,1.31E-01,2.84E-01,4,4442,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4447,1.87E-01,2.02E-01,2.91E-01,4,4447,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4450,1.39E-01,5.64E-02,2.78E-01,3,4450,Not eroded,0,1,1,1,1,1,1,0,0,1,1
4453,2.56E-01,1.64E-01,2.83E-01,0,4453,ERODED,1,1,1,1,1,1,1,1,1,1,1
4455,1.71E-01,5.65E-02,2.71E-01,3,4455,Not eroded,0,1,1,1,1,1,1,0,0,1,1
4459,1.73E-01,7.47E-02,3.15E-01,0,4459,ERODED,1,1,1,1,1,1,1,1,1,1,1
4465,2.95E-01,1.02E-01,2.67E-01,0,4465,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4466,2.33E-01,1.14E-01,2.87E-01,3,4466,Not eroded,0,1,1,1,1,1,1,0,0,1,1
4473,2.27E-01,1.21E-01,2.82E-01,5,4473,Not eroded,0,1,1,1,1,1,0,0,0,0,1
4493,2.18E-01,5.65E-02,2.98E-01,0,4493,ERODED,1,1,1,1,1,1,1,1,1,1,1
4497,1.02E-01,3.22E-01,2.63E-01,0,4497,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4500,1.26E-01,2.04E-01,2.58E-01,4,4500,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4502,6.66E-02,9.35E-02,3.21E-01,0,4502,ERODED,1,1,1,1,1,1,1,1,1,1,1
4504,2.52E-01,2.31E-01,2.56E-01,0,4504,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4507,2.42E-01,3.10E-01,2.54E-01,0,4507,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4511,8.22E-02,1.74E-01,2.65E-01,5,4511,Not eroded,0,1,1,1,1,1,0,0,0,0,1
4514,2.14E-01,1.82E-01,2.60E-01,3,4514,Not eroded,0,1,1,1,1,1,1,0,0,1,1
4515,5.62E-02,1.58E-01,2.53E-01,4,4515,Not eroded,0,1,1,1,1,1,0,0,0,1,1
4517,1.90E-01,1.30E-01,2.52E-01,0,4517,Not eroded,0,1,1,1,1,1,1,1,1,1,1
4524,2.09E-01,2.16E-01,2.69E-01,5,4524,Not eroded,0,1,1,1,1,1,0,0,0,0,1
4529,3.24E-01,3.02E-01,2.69E-01,0,4529,ERODED,1,1,1,1,1,1,1,1,1,1,1
4531,2.52E-01,2.50E-01,3.17E-01,0,4531,ERODED,1,1,1,1,1,1,1,1,1,1,1
4533,8.89E-02,7.62E-02,2.55E-01,2,4533,Not eroded,0,1,1,1,1,1,1,0,1,1,1
