Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,,Z location Half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,Force X,Force Y,Force Z,Sum of contact force (vector),Sum force by connectivity,3 connectivity,,4Connectivity,5Connectivity,2Connectivity,1Connectivity,0Connectivity
2763,5.61E-02,2.00E-01,2.63E-01,0,2763,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2773,1.58E-01,2.88E-01,3.17E-01,0,2773,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2774,3.24E-01,1.17E-01,2.42E-01,0,2774,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2775,2.79E-01,2.31E-01,3.06E-01,3,2775,Not eroded,0,0,1,1,1,1,1,3.06E-05,2.10E-05,-6.29E-06,3.77E-05,1.26E-05,1,6.74E-02,1,1,0,0,0
2776,8.96E-02,3.24E-01,3.16E-01,0,2776,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2779,1.55E-01,1.11E-01,3.05E-01,0,2779,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2780,1.97E-01,3.15E-01,2.57E-01,5,2780,Not eroded,0,0,1,1,1,1,1,1.40E-07,1.73E-07,3.75E-08,2.26E-07,4.51E-08,0,4.04E-04,0,1,0,0,0
2793,2.03E-01,3.25E-01,2.78E-01,2,2793,Not eroded,0,0,1,1,1,1,1,-4.81E-07,-2.59E-07,1.05E-08,5.47E-07,2.73E-07,1,9.78E-04,1,1,1,0,0
2794,2.03E-01,3.15E-01,2.41E-01,5,2794,Not eroded,0,0,1,1,1,1,0,3.33E-08,2.03E-07,1.51E-07,2.55E-07,5.10E-08,0,4.56E-04,0,1,0,0,0
2806,7.33E-02,3.24E-01,3.11E-01,0,2806,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2809,2.76E-01,3.15E-01,2.85E-01,0,2809,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2816,1.22E-01,1.36E-01,2.46E-01,0,2816,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2818,9.77E-02,1.03E-01,2.79E-01,0,2818,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2824,2.12E-01,1.75E-01,2.55E-01,4,2824,Not eroded,0,0,1,1,1,1,1,-7.07E-07,-2.88E-06,7.44E-07,3.06E-06,7.64E-07,0,5.47E-03,1,1,0,0,0
2825,2.56E-01,2.51E-01,2.89E-01,6,2825,Not eroded,0,0,1,1,1,1,1,8.70E-06,1.24E-05,9.24E-06,1.77E-05,2.95E-06,0,3.17E-02,0,0,0,0,0
2826,3.14E-01,7.75E-02,2.80E-01,0,2826,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2830,1.78E-01,2.10E-01,2.87E-01,5,2830,Not eroded,0,0,1,1,1,1,1,-8.13E-07,7.03E-07,2.84E-06,3.03E-06,6.07E-07,0,5.42E-03,0,1,0,0,0
2835,7.43E-02,1.68E-01,2.79E-01,0,2835,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2837,2.37E-01,2.57E-01,2.90E-01,0,2837,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2842,8.23E-02,2.97E-01,2.56E-01,0,2842,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2845,2.06E-01,2.03E-01,3.26E-01,0,2845,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2850,2.80E-01,1.40E-01,2.73E-01,0,2850,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2851,2.48E-01,2.73E-01,2.94E-01,4,2851,Not eroded,0,0,1,1,1,1,1,-5.28E-08,2.80E-06,7.96E-06,8.44E-06,2.11E-06,0,1.51E-02,1,1,0,0,0
2863,2.63E-01,8.02E-02,2.77E-01,0,2863,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2869,1.37E-01,2.39E-01,3.15E-01,0,2869,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2870,2.99E-01,2.05E-01,3.01E-01,0,2870,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2881,1.76E-01,1.71E-01,2.56E-01,0,2881,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2886,3.24E-01,3.24E-01,2.63E-01,0,2886,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2890,2.96E-01,2.35E-01,2.88E-01,0,2890,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2892,3.21E-01,1.74E-01,2.42E-01,4,2892,Not eroded,0,0,1,1,1,1,0,1.56E-06,-3.06E-07,1.56E-06,2.23E-06,5.57E-07,0,3.99E-03,1,1,0,0,0
2893,2.32E-01,2.12E-01,2.86E-01,3,2893,Not eroded,0,0,1,1,1,1,1,-1.75E-05,1.97E-05,-5.43E-06,2.69E-05,8.96E-06,1,4.81E-02,1,1,0,0,0
2895,1.44E-01,9.14E-02,2.50E-01,4,2895,Not eroded,0,0,1,1,1,1,0,3.88E-07,-1.12E-07,2.28E-08,4.04E-07,1.01E-07,0,7.23E-04,1,1,0,0,0
2896,1.37E-01,8.37E-02,2.49E-01,5,2896,Not eroded,0,0,1,1,1,1,0,1.27E-07,1.34E-07,-4.60E-08,1.91E-07,3.81E-08,0,3.42E-04,0,1,0,0,0
2908,1.69E-01,1.70E-01,2.42E-01,5,2908,Not eroded,0,0,1,1,1,1,0,1.68E-06,-4.69E-07,1.05E-06,2.03E-06,4.07E-07,0,3.63E-03,0,1,0,0,0
2909,5.83E-02,1.27E-01,2.64E-01,3,2909,Not eroded,0,0,1,1,1,1,1,-9.70E-08,2.30E-07,3.94E-08,2.53E-07,8.43E-08,1,4.53E-04,1,1,0,0,0
2910,2.68E-01,1.74E-01,2.51E-01,0,2910,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2915,1.45E-01,1.10E-01,3.05E-01,0,2915,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2918,2.77E-01,2.12E-01,2.62E-01,0,2918,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2925,1.16E-01,1.07E-01,3.27E-01,0,2925,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2927,1.14E-01,9.03E-02,2.48E-01,0,2927,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2932,1.57E-01,2.16E-01,2.46E-01,0,2932,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2936,1.92E-01,1.24E-01,3.01E-01,0,2936,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2943,5.59E-02,9.03E-02,2.95E-01,5,2943,Not eroded,0,0,1,1,1,1,1,-8.54E-08,2.46E-07,-5.32E-08,2.66E-07,5.31E-08,0,4.76E-04,0,1,0,0,0
2947,2.53E-01,2.36E-01,2.96E-01,3,2947,Not eroded,0,0,1,1,1,1,1,3.66E-06,-5.87E-05,-4.01E-05,7.12E-05,2.37E-05,1,1.27E-01,1,1,0,0,0
2954,1.89E-01,2.08E-01,2.72E-01,6,2954,Not eroded,0,0,1,1,1,1,1,1.96E-07,4.77E-09,3.86E-06,3.86E-06,6.44E-07,0,6.90E-03,0,0,0,0,0
2956,2.44E-01,1.77E-01,2.49E-01,5,2956,Not eroded,0,0,1,1,1,1,0,2.97E-06,6.06E-06,8.41E-06,1.08E-05,2.16E-06,0,1.93E-02,0,1,0,0,0
2960,1.04E-01,1.31E-01,2.52E-01,2,2960,Not eroded,0,0,1,1,1,1,1,5.14E-07,3.16E-07,2.29E-07,6.45E-07,3.23E-07,1,1.15E-03,1,1,1,0,0
2983,1.26E-01,1.52E-01,3.11E-01,0,2983,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2985,2.45E-01,2.79E-01,3.36E-01,0,2985,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2989,5.59E-02,3.17E-01,2.46E-01,4,2989,Not eroded,0,0,1,1,1,1,0,2.82E-07,3.45E-07,8.91E-08,4.54E-07,1.14E-07,0,8.12E-04,1,1,0,0,0
2992,3.15E-01,2.02E-01,2.79E-01,0,2992,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
2998,6.53E-02,2.49E-01,2.97E-01,0,2998,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3000,1.53E-01,1.91E-01,3.27E-01,0,3000,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3003,2.59E-01,1.76E-01,2.53E-01,3,3003,Not eroded,0,0,1,1,1,1,1,-4.85E-07,-9.17E-07,3.56E-06,3.71E-06,1.24E-06,1,6.64E-03,1,1,0,0,0
3004,2.36E-01,2.89E-01,2.93E-01,0,3004,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3006,2.57E-01,2.65E-01,2.51E-01,3,3006,Not eroded,0,0,1,1,1,1,1,-2.86E-06,-8.94E-07,-7.40E-07,3.09E-06,1.03E-06,1,5.53E-03,1,1,0,0,0
3010,1.12E-01,2.78E-01,2.53E-01,2,3010,Not eroded,0,0,1,1,1,1,1,5.57E-07,1.56E-07,7.43E-07,9.42E-07,4.71E-07,1,1.68E-03,1,1,1,0,0
3019,1.13E-01,1.06E-01,2.41E-01,0,3019,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3026,3.15E-01,2.36E-01,2.79E-01,0,3026,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3029,2.20E-01,8.37E-02,3.25E-01,0,3029,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3030,1.15E-01,2.13E-01,2.65E-01,3,3030,Not eroded,0,0,1,1,1,1,1,-1.12E-07,6.84E-08,5.99E-07,6.13E-07,2.04E-07,1,1.10E-03,1,1,0,0,0
3033,2.12E-01,1.90E-01,2.63E-01,4,3033,Not eroded,0,0,1,1,1,1,1,1.60E-06,3.29E-06,1.29E-08,3.66E-06,9.14E-07,0,6.55E-03,1,1,0,0,0
3035,1.89E-01,1.86E-01,2.62E-01,0,3035,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3042,2.40E-01,2.25E-01,2.86E-01,3,3042,Not eroded,0,0,1,1,1,1,1,-5.80E-06,-3.86E-06,2.37E-05,2.47E-05,8.24E-06,1,4.42E-02,1,1,0,0,0
3047,1.96E-01,2.02E-01,2.75E-01,6,3047,Not eroded,0,0,1,1,1,1,1,1.64E-06,5.78E-07,2.48E-06,3.03E-06,5.05E-07,0,5.42E-03,0,0,0,0,0
3050,2.58E-01,1.00E-01,3.10E-01,0,3050,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3053,7.86E-02,7.17E-02,2.78E-01,7,3053,Not eroded,0,0,1,1,1,1,1,2.99E-07,1.29E-07,-5.67E-09,3.26E-07,4.66E-08,0,5.83E-04,0,0,0,0,0
3061,1.87E-01,1.59E-01,2.98E-01,4,3061,Not eroded,0,0,1,1,1,1,1,4.93E-07,3.22E-06,-8.36E-07,3.37E-06,8.42E-07,0,6.03E-03,1,1,0,0,0
3062,1.84E-01,3.24E-01,3.02E-01,4,3062,Not eroded,0,0,1,1,1,1,1,-5.52E-08,-2.69E-07,-1.65E-07,3.20E-07,8.01E-08,0,5.72E-04,1,1,0,0,0
3066,2.25E-01,2.21E-01,2.42E-01,4,3066,Not eroded,0,0,1,1,1,1,0,5.37E-06,-1.64E-06,3.90E-06,6.83E-06,1.71E-06,0,1.22E-02,1,1,0,0,0
3067,1.48E-01,6.12E-02,2.43E-01,3,3067,Not eroded,0,0,1,1,1,1,0,3.89E-08,-7.04E-08,-1.49E-07,1.69E-07,5.64E-08,1,3.02E-04,1,1,0,0,0
3076,1.54E-01,6.27E-02,2.87E-01,5,3076,Not eroded,0,0,1,1,1,1,1,-8.04E-08,2.63E-08,1.15E-08,8.54E-08,1.71E-08,0,1.53E-04,0,1,0,0,0
3077,1.39E-01,3.16E-01,2.56E-01,4,3077,Not eroded,0,0,1,1,1,1,1,1.74E-07,4.49E-07,1.04E-07,4.93E-07,1.23E-07,0,8.82E-04,1,1,0,0,0
3083,2.67E-01,3.25E-01,3.11E-01,0,3083,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3088,8.32E-02,9.94E-02,3.21E-01,0,3088,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3093,1.87E-01,6.55E-02,2.80E-01,3,3093,Not eroded,0,0,1,1,1,1,1,-2.24E-07,1.15E-06,3.31E-07,1.21E-06,4.04E-07,1,2.16E-03,1,1,0,0,0
3095,2.66E-01,1.38E-01,2.67E-01,0,3095,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3098,7.14E-02,1.64E-01,3.25E-01,0,3098,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3099,3.14E-01,3.16E-01,2.44E-01,0,3099,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3115,1.94E-01,8.12E-02,2.78E-01,6,3115,Not eroded,0,0,1,1,1,1,1,8.02E-07,1.53E-06,3.15E-07,1.75E-06,2.92E-07,0,3.13E-03,0,0,0,0,0
3119,1.24E-01,2.51E-01,2.85E-01,4,3119,Not eroded,0,0,1,1,1,1,1,1.39E-07,5.67E-07,4.94E-07,7.65E-07,1.91E-07,0,1.37E-03,1,1,0,0,0
3125,2.60E-01,1.30E-01,2.63E-01,0,3125,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3131,5.62E-02,2.03E-01,3.01E-01,0,3131,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3146,2.85E-01,1.07E-01,3.27E-01,0,3146,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3154,6.58E-02,5.61E-02,2.59E-01,4,3154,Not eroded,0,0,1,1,1,1,1,2.22E-07,-8.44E-07,2.58E-07,9.10E-07,2.28E-07,0,1.63E-03,1,1,0,0,0
3163,2.08E-01,1.53E-01,2.53E-01,4,3163,Not eroded,0,0,1,1,1,1,1,1.39E-06,3.84E-06,-8.56E-08,4.09E-06,1.02E-06,0,7.32E-03,1,1,0,0,0
3166,2.41E-01,2.90E-01,2.85E-01,3,3166,Not eroded,0,0,1,1,1,1,1,-4.75E-07,6.12E-07,-1.39E-06,1.59E-06,5.29E-07,1,2.84E-03,1,1,0,0,0
3170,2.38E-01,1.79E-01,2.41E-01,5,3170,Not eroded,0,0,1,1,1,1,0,-1.62E-07,1.47E-06,1.27E-06,1.95E-06,3.90E-07,0,3.49E-03,0,1,0,0,0
3171,6.11E-02,6.44E-02,2.81E-01,5,3171,Not eroded,0,0,1,1,1,1,1,1.16E-07,-1.61E-07,2.77E-07,3.41E-07,6.81E-08,0,6.10E-04,0,1,0,0,0
3177,1.45E-01,1.63E-01,3.26E-01,0,3177,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3183,6.02E-02,2.53E-01,2.62E-01,0,3183,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3192,2.51E-01,1.95E-01,2.55E-01,5,3192,Not eroded,0,0,1,1,1,1,1,7.80E-06,1.49E-06,3.88E-07,7.95E-06,1.59E-06,0,1.42E-02,0,1,0,0,0
3194,6.54E-02,5.60E-02,3.20E-01,4,3194,Not eroded,0,0,1,1,1,1,1,1.82E-07,-7.01E-07,2.74E-07,7.74E-07,1.93E-07,0,1.38E-03,1,1,0,0,0
3197,9.22E-02,6.38E-02,2.78E-01,8,3197,Not eroded,0,0,1,1,1,1,1,2.67E-07,4.27E-08,-1.03E-08,2.70E-07,3.38E-08,0,4.83E-04,0,0,0,0,0
3203,2.01E-01,3.11E-01,2.65E-01,6,3203,Not eroded,0,0,1,1,1,1,1,2.78E-07,4.71E-07,-7.55E-08,5.52E-07,9.20E-08,0,9.87E-04,0,0,0,0,0
3206,2.79E-01,2.73E-01,2.57E-01,5,3206,Not eroded,0,0,1,1,1,1,1,-2.56E-06,7.24E-07,7.84E-07,2.78E-06,5.55E-07,0,4.97E-03,0,1,0,0,0
3208,1.06E-01,9.78E-02,3.07E-01,0,3208,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3210,3.25E-01,1.99E-01,2.61E-01,3,3210,Not eroded,0,0,1,1,1,1,1,-2.95E-06,-1.46E-05,-1.48E-06,1.50E-05,4.99E-06,1,2.68E-02,1,1,0,0,0
3211,1.63E-01,1.24E-01,3.21E-01,0,3211,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3216,1.08E-01,2.69E-01,2.54E-01,0,3216,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3219,9.29E-02,8.97E-02,2.87E-01,6,3219,Not eroded,0,0,1,1,1,1,1,2.68E-07,7.80E-08,7.16E-08,2.88E-07,4.80E-08,0,5.15E-04,0,0,0,0,0
3220,8.65E-02,3.15E-01,3.22E-01,0,3220,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3225,2.81E-01,1.11E-01,2.57E-01,0,3225,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3237,2.93E-01,2.56E-01,3.04E-01,0,3237,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3238,2.03E-01,2.94E-01,2.54E-01,4,3238,Not eroded,0,0,1,1,1,1,1,3.38E-07,4.72E-07,1.04E-06,1.19E-06,2.98E-07,0,2.13E-03,1,1,0,0,0
3239,2.58E-01,3.25E-01,2.58E-01,3,3239,Not eroded,0,0,1,1,1,1,1,7.64E-08,-3.69E-07,1.78E-07,4.16E-07,1.39E-07,1,7.44E-04,1,1,0,0,0
3253,2.52E-01,2.20E-01,2.43E-01,5,3253,Not eroded,0,0,1,1,1,1,0,-3.92E-06,-2.67E-06,1.10E-05,1.19E-05,2.39E-06,0,2.13E-02,0,1,0,0,0
3256,1.83E-01,3.04E-01,2.66E-01,0,3256,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3257,1.19E-01,6.10E-02,2.85E-01,4,3257,Not eroded,0,0,1,1,1,1,1,3.94E-07,-4.80E-08,4.35E-08,3.99E-07,9.98E-08,0,7.14E-04,1,1,0,0,0
3263,2.67E-01,8.90E-02,2.68E-01,0,3263,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3269,2.19E-01,2.36E-01,2.77E-01,4,3269,Not eroded,0,0,1,1,1,1,1,-4.17E-06,6.23E-06,-1.79E-06,7.71E-06,1.93E-06,0,1.38E-02,1,1,0,0,0
3271,1.08E-01,1.35E-01,2.89E-01,0,3271,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3277,9.00E-02,1.08E-01,3.19E-01,0,3277,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3278,3.24E-01,1.87E-01,3.25E-01,0,3278,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3280,3.15E-01,5.62E-02,2.73E-01,0,3280,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3283,1.95E-01,2.06E-01,2.91E-01,3,3283,Not eroded,0,0,1,1,1,1,1,7.34E-06,9.50E-07,5.39E-06,9.16E-06,3.05E-06,1,1.64E-02,1,1,0,0,0
3286,2.28E-01,2.53E-01,2.92E-01,4,3286,Not eroded,0,0,1,1,1,1,1,-6.16E-06,6.44E-06,7.93E-08,8.91E-06,2.23E-06,0,1.59E-02,1,1,0,0,0
3288,2.70E-01,9.79E-02,2.50E-01,0,3288,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3289,5.87E-02,1.17E-01,2.85E-01,0,3289,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3290,3.18E-01,2.51E-01,2.50E-01,6,3290,Not eroded,0,0,1,1,1,1,0,4.15E-07,-4.36E-07,4.94E-06,4.98E-06,8.30E-07,0,8.91E-03,0,0,0,0,0
3296,2.90E-01,2.24E-01,2.76E-01,0,3296,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3298,1.32E-01,2.42E-01,2.64E-01,4,3298,Not eroded,0,0,1,1,1,1,1,4.35E-07,2.89E-07,6.28E-08,5.26E-07,1.32E-07,0,9.41E-04,1,1,0,0,0
3302,3.16E-01,3.25E-01,2.97E-01,4,3302,Not eroded,0,0,1,1,1,1,1,-7.15E-07,-8.54E-07,1.84E-07,1.13E-06,2.82E-07,0,2.02E-03,1,1,0,0,0
3308,2.40E-01,2.77E-01,2.89E-01,5,3308,Not eroded,0,0,1,1,1,1,1,-2.94E-06,6.75E-06,5.10E-06,8.96E-06,1.79E-06,0,1.60E-02,0,1,0,0,0
3309,3.24E-01,2.35E-01,2.99E-01,2,3309,Not eroded,0,0,1,1,1,1,1,2.63E-06,-1.98E-07,1.27E-06,2.93E-06,1.46E-06,1,5.24E-03,1,1,1,0,0
3313,3.04E-01,2.93E-01,2.96E-01,0,3313,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3315,9.74E-02,1.94E-01,3.07E-01,0,3315,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3318,6.54E-02,1.09E-01,3.19E-01,0,3318,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3319,2.90E-01,2.48E-01,2.56E-01,0,3319,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3325,9.32E-02,6.93E-02,2.44E-01,4,3325,Not eroded,0,0,1,1,1,1,0,4.30E-07,1.61E-07,1.67E-07,4.89E-07,1.22E-07,0,8.75E-04,1,1,0,0,0
3332,3.06E-01,1.07E-01,3.19E-01,0,3332,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3338,1.33E-01,9.44E-02,2.98E-01,0,3338,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3347,2.90E-01,1.62E-01,2.56E-01,0,3347,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3351,1.39E-01,2.06E-01,2.98E-01,0,3351,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3354,2.44E-01,5.61E-02,2.64E-01,0,3354,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3361,1.98E-01,2.33E-01,2.88E-01,5,3361,Not eroded,0,0,1,1,1,1,1,-1.48E-06,-2.42E-06,2.26E-06,3.63E-06,7.26E-07,0,6.49E-03,0,1,0,0,0
3363,2.34E-01,1.80E-01,2.99E-01,4,3363,Not eroded,0,0,1,1,1,1,1,4.36E-06,7.04E-06,3.54E-06,9.01E-06,2.25E-06,0,1.61E-02,1,1,0,0,0
3369,9.55E-02,2.21E-01,2.96E-01,0,3369,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3370,2.94E-01,2.00E-01,2.62E-01,4,3370,Not eroded,0,0,1,1,1,1,1,4.84E-05,-1.24E-05,5.55E-05,7.47E-05,1.87E-05,0,1.34E-01,1,1,0,0,0
3372,5.68E-02,2.61E-01,3.25E-01,0,3372,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3373,3.24E-01,2.44E-01,3.03E-01,0,3373,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
3376,2.91E-01,2.69E-01,2.55E-01,4,3376,Not eroded,0,0,1,1,1,1,1,-5.43E-06,1.99E-07,8.46E-08,5.43E-06,1.36E-06,0,9.71E-03,1,1,0,0,0
3377,1.98E-01,2.18E-01,2.73E-01,4,3377,Not eroded,0,0,1,1,1,1,1,-3.55E-06,4.24E-06,-8.44E-07,5.59E-06,1.40E-06,0,1.00E-02,1,1,0,0,0
3382,1.52E-01,1.85E-01,2.66E-01,3,3382,Not eroded,0,0,1,1,1,1,1,3.34E-07,1.56E-06,8.67E-07,1.82E-06,6.05E-07,1,3.26E-03,1,1,0,0,0
3383,1.02E-01,2.03E-01,2.99E-01,0,3383,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
