Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,Z location half,Z location 0.21,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 Connectivity,2 Connectivity,4 Connectivity,5 Connectivity
2858,9.32E-02,1.39E-01,0.2218068,4,2858,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
2859,2.18E-01,2.98E-01,0.2536631,2,2859,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
2862,1.96E-01,2.81E-01,0.2922043,4,2862,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
2865,2.34E-01,2.83E-01,0.277771,4,2865,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
2868,1.03E-01,2.20E-01,0.2912033,0,2868,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
2870,3.24E-01,3.24E-01,0.2742502,0,2870,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
2872,9.22E-02,2.07E-01,0.2456954,3,2872,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
2874,2.05E-01,1.64E-01,0.2908449,5,2874,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
2875,1.11E-01,2.35E-01,0.2865898,3,2875,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
2879,1.67E-01,2.04E-01,0.3054127,0,2879,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
2883,3.14E-01,2.85E-01,0.2391051,5,2883,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
2887,1.21E-01,1.25E-01,0.2379874,5,2887,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
2888,9.43E-02,1.92E-01,0.2919943,0,2888,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
2889,1.08E-01,1.41E-01,0.2931501,0,2889,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
2890,2.71E-01,8.08E-02,0.2405698,0,2890,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
2900,5.81E-02,1.76E-01,0.240058,3,2900,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
2901,2.66E-01,3.15E-01,0.2272394,4,2901,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
2904,1.80E-01,7.19E-02,0.2941832,0,2904,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
2905,2.55E-01,6.49E-02,0.2790002,4,2905,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
2906,3.01E-01,3.20E-01,0.2866486,0,2906,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
2909,9.51E-02,1.42E-01,0.3301992,0,2909,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
2913,2.09E-01,3.24E-01,0.261532,4,2913,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
2914,1.36E-01,3.14E-01,0.2696178,0,2914,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
2919,1.25E-01,2.31E-01,0.2712822,5,2919,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
2920,3.24E-01,2.50E-01,0.2779488,4,2920,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
2921,3.11E-01,2.04E-01,0.2442718,5,2921,Not eroded,0,1,1,1,1,1,0,0,0,0,0,1
2926,2.76E-01,5.59E-02,0.2454922,4,2926,Not eroded,0,1,1,1,1,1,0,0,0,0,1,1
2927,1.64E-01,2.26E-01,0.2368676,5,2927,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
2928,3.24E-01,1.98E-01,0.213014,3,2928,Not eroded,0,1,1,0,0,0,0,1,0,0,1,1
2930,1.95E-01,1.69E-01,0.2326364,0,2930,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
2941,1.15E-01,3.24E-01,0.3031188,0,2941,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
2945,3.24E-01,3.14E-01,0.2269259,4,2945,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
2947,6.52E-02,9.02E-02,0.2926018,0,2947,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
2949,1.70E-01,5.59E-02,0.2751318,0,2949,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
2951,9.94E-02,1.63E-01,0.2867718,0,2951,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
2960,3.18E-01,2.26E-01,0.2279461,5,2960,Not eroded,0,1,1,1,0,0,0,0,0,0,0,1
2963,1.35E-01,7.89E-02,0.2642411,4,2963,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
2967,6.45E-02,2.67E-01,0.2843908,0,2967,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
2970,1.66E-01,7.09E-02,0.2600814,5,2970,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
2976,3.24E-01,1.23E-01,0.2688567,3,2976,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
2978,2.61E-01,1.28E-01,0.3068189,0,2978,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
2981,1.02E-01,3.14E-01,0.313669,0,2981,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
2986,8.66E-02,5.59E-02,0.2572145,4,2986,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
2987,1.15E-01,5.60E-02,0.2314051,0,2987,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
2988,1.55E-01,9.54E-02,0.2936849,0,2988,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
2997,1.51E-01,2.44E-01,0.2864898,0,2997,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
2999,6.26E-02,2.61E-01,0.2973579,0,2999,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3001,3.17E-01,3.05E-01,0.2121709,7,3001,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0
3005,2.64E-01,5.61E-02,0.2308271,4,3005,Not eroded,0,1,1,1,1,0,0,0,0,0,1,1
3007,2.43E-01,1.83E-01,0.2890485,0,3007,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3008,9.84E-02,2.58E-01,0.2116104,4,3008,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
3011,2.27E-01,1.37E-01,0.2225177,4,3011,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
3012,2.06E-01,1.47E-01,0.2238458,0,3012,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
3013,3.01E-01,2.57E-01,0.2880007,4,3013,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
3014,1.55E-01,2.43E-01,0.2157684,3,3014,Not eroded,0,1,1,0,0,0,0,1,0,0,1,1
3015,1.28E-01,2.74E-01,0.3126734,0,3015,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3018,7.17E-02,1.56E-01,0.2491651,2,3018,Not eroded,0,1,1,1,1,1,0,1,0,1,1,1
3024,1.07E-01,2.70E-01,0.2528549,0,3024,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3033,1.73E-01,3.14E-01,0.2374029,2,3033,ERODED,1,1,1,1,1,0,0,1,0,1,1,1
3035,2.70E-01,5.59E-02,0.2784998,3,3035,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
3038,8.25E-02,1.51E-01,0.259152,5,3038,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
3044,2.12E-01,1.78E-01,0.2995702,0,3044,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3045,5.66E-02,1.12E-01,0.2706761,0,3045,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3046,1.21E-01,2.71E-01,0.2564912,0,3046,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3049,1.82E-01,2.73E-01,0.2876988,0,3049,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3050,1.84E-01,2.98E-01,0.2323894,3,3050,ERODED,1,1,1,1,1,0,0,1,0,0,1,1
3053,2.64E-01,2.78E-01,0.2145285,5,3053,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
3054,1.97E-01,1.50E-01,0.2908976,0,3054,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3056,2.99E-01,1.60E-01,0.289219,0,3056,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3057,2.87E-01,2.47E-01,0.2782734,5,3057,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
3061,5.65E-02,1.86E-01,0.220876,2,3061,Not eroded,0,1,1,1,0,0,0,1,0,1,1,1
3070,2.88E-01,1.62E-01,0.2857287,0,3070,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3072,1.64E-01,3.12E-01,0.2778734,0,3072,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3073,2.48E-01,2.11E-01,0.2644547,3,3073,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
3076,1.09E-01,5.59E-02,0.2951241,0,3076,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3079,1.36E-01,1.64E-01,0.2483178,4,3079,Not eroded,0,1,1,1,1,1,0,0,0,0,1,1
3080,1.03E-01,1.59E-01,0.2612773,4,3080,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
3081,1.09E-01,2.87E-01,0.2124385,0,3081,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
3086,3.17E-01,1.37E-01,0.2408955,5,3086,Not eroded,0,1,1,1,1,1,0,0,0,0,0,1
3088,3.01E-01,8.07E-02,0.2857122,4,3088,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
3089,1.03E-01,2.66E-01,0.2700747,0,3089,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3092,6.46E-02,5.61E-02,0.3179278,0,3092,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3096,1.33E-01,3.15E-01,0.248557,0,3096,ERODED,1,1,1,1,1,1,0,1,1,1,1,1
3099,1.65E-01,3.23E-01,0.309051,0,3099,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3100,3.00E-01,1.16E-01,0.2800159,5,3100,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
3103,1.22E-01,2.86E-01,0.2903429,0,3103,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3107,1.86E-01,2.81E-01,0.2828192,3,3107,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
3109,1.64E-01,2.09E-01,0.2970564,0,3109,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3115,1.83E-01,1.79E-01,0.2446727,3,3115,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
3116,2.27E-01,3.23E-01,0.3260377,0,3116,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3119,2.22E-01,2.93E-01,0.2613393,4,3119,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
3121,2.50E-01,2.67E-01,0.3016946,4,3121,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
3126,1.47E-01,6.36E-02,0.311948,0,3126,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3127,2.13E-01,1.74E-01,0.226921,3,3127,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
3133,2.14E-01,1.18E-01,0.3339625,0,3133,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3144,2.60E-01,3.24E-01,0.2352827,3,3144,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
3145,1.04E-01,1.55E-01,0.2864491,0,3145,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3150,2.16E-01,1.04E-01,0.3143551,0,3150,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3152,1.65E-01,3.02E-01,0.2602778,3,3152,ERODED,1,1,1,1,1,1,1,1,0,0,1,1
3153,1.10E-01,2.56E-01,0.2207528,4,3153,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
3154,2.45E-01,1.07E-01,0.2854962,0,3154,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3155,1.87E-01,1.79E-01,0.2285677,0,3155,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
3159,2.80E-01,2.97E-01,0.244758,5,3159,Not eroded,0,1,1,1,1,1,0,0,0,0,0,1
3160,2.72E-01,2.47E-01,0.3047244,4,3160,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
3164,7.41E-02,2.93E-01,0.2909736,0,3164,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3166,1.55E-01,2.15E-01,0.2471081,5,3166,Not eroded,0,1,1,1,1,1,0,0,0,0,0,1
3169,2.24E-01,1.60E-01,0.244661,0,3169,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
3170,3.24E-01,2.58E-01,0.2302209,3,3170,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
3171,2.80E-01,1.06E-01,0.3126379,0,3171,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3172,2.73E-01,9.90E-02,0.3091289,0,3172,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3173,2.74E-01,6.26E-02,0.2319739,4,3173,Not eroded,0,1,1,1,1,0,0,0,0,0,1,1
3175,2.60E-01,1.28E-01,0.249244,4,3175,Not eroded,0,1,1,1,1,1,0,0,0,0,1,1
3177,1.05E-01,6.46E-02,0.2509438,5,3177,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
3179,7.43E-02,2.23E-01,0.212092,2,3179,Not eroded,0,1,1,0,0,0,0,1,0,1,1,1
3183,1.88E-01,1.35E-01,0.3085436,0,3183,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3185,9.15E-02,2.55E-01,0.3194933,0,3185,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3190,3.19E-01,3.24E-01,0.2117358,5,3190,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
3191,2.18E-01,2.27E-01,0.2106638,3,3191,Not eroded,0,1,1,0,0,0,0,1,0,0,1,1
3192,2.06E-01,1.85E-01,0.2450367,5,3192,Not eroded,0,1,1,1,1,1,0,0,0,0,0,1
3193,5.86E-02,1.40E-01,0.2641386,0,3193,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3194,5.69E-02,2.28E-01,0.3253772,0,3194,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3198,2.12E-01,1.02E-01,0.2841153,0,3198,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3199,8.21E-02,2.96E-01,0.2144278,5,3199,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
3200,5.65E-02,6.09E-02,0.2685355,0,3200,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3201,1.91E-01,1.07E-01,0.2259774,0,3201,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
3204,1.28E-01,2.13E-01,0.2636421,0,3204,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3205,1.87E-01,1.86E-01,0.2866024,4,3205,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
3210,2.82E-01,6.15E-02,0.3094613,0,3210,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3212,1.66E-01,2.09E-01,0.2748928,0,3212,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3216,1.87E-01,1.63E-01,0.2914582,2,3216,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
3217,1.52E-01,1.74E-01,0.2872756,0,3217,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3223,2.34E-01,1.40E-01,0.3110004,0,3223,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3227,1.83E-01,1.83E-01,0.2201687,2,3227,Not eroded,0,1,1,1,0,0,0,1,0,1,1,1
3239,3.24E-01,9.29E-02,0.2420588,3,3239,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
3240,3.24E-01,6.59E-02,0.2584033,4,3240,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
3242,1.78E-01,1.85E-01,0.3100047,0,3242,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3247,3.24E-01,2.68E-01,0.2544226,5,3247,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
3250,5.65E-02,1.70E-01,0.2558861,3,3250,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
3252,9.26E-02,5.82E-02,0.2495711,2,3252,Not eroded,0,1,1,1,1,1,0,1,0,1,1,1
3253,1.68E-01,2.90E-01,0.2528568,3,3253,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
3254,3.14E-01,5.61E-02,0.2730481,5,3254,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
3255,2.81E-01,6.38E-02,0.2753133,3,3255,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
3256,1.07E-01,2.11E-01,0.2447516,4,3256,Not eroded,0,1,1,1,1,1,0,0,0,0,1,1
3258,2.57E-01,3.14E-01,0.2344004,0,3258,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
3259,2.93E-01,2.68E-01,0.2211689,4,3259,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
3264,8.66E-02,2.56E-01,0.2153046,0,3264,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
3267,2.32E-01,1.13E-01,0.2872801,0,3267,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3268,9.93E-02,6.37E-02,0.2601478,6,3268,Not eroded,0,1,1,1,1,1,1,0,0,0,0,0
3272,3.24E-01,3.23E-01,0.2951787,0,3272,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3274,2.08E-01,2.82E-01,0.2804767,5,3274,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
3277,1.35E-01,2.82E-01,0.2133073,0,3277,ERODED,1,1,1,0,0,0,0,1,1,1,1,1
3278,2.84E-01,8.11E-02,0.2312273,0,3278,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
3282,1.70E-01,1.23E-01,0.2166294,0,3282,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
3286,2.31E-01,3.24E-01,0.3063512,0,3286,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3289,3.05E-01,2.61E-01,0.2965509,4,3289,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
3290,2.34E-01,2.79E-01,0.2892678,0,3290,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3293,1.59E-01,2.63E-01,0.2911591,0,3293,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3297,1.40E-01,1.25E-01,0.3015896,0,3297,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3298,2.93E-01,3.25E-01,0.2313889,3,3298,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
3299,1.83E-01,2.85E-01,0.3039586,0,3299,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3302,1.40E-01,1.65E-01,0.2574917,3,3302,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
3305,1.86E-01,3.24E-01,0.2299209,3,3305,ERODED,1,1,1,1,0,0,0,1,0,0,1,1
3306,1.48E-01,1.92E-01,0.2845369,0,3306,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3313,2.97E-01,1.92E-01,0.2583666,0,3313,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3325,1.78E-01,2.25E-01,0.2876799,0,3325,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3331,2.48E-01,3.19E-01,0.2335073,4,3331,Not eroded,0,1,1,1,1,0,0,0,0,0,1,1
3335,1.12E-01,2.38E-01,0.2373363,0,3335,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
3337,1.83E-01,2.64E-01,0.3082258,0,3337,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3345,1.37E-01,2.85E-01,0.3070191,0,3345,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3349,1.23E-01,2.22E-01,0.2632036,0,3349,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3350,1.58E-01,5.58E-02,0.2593818,4,3350,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
3354,6.54E-02,1.12E-01,0.2845775,0,3354,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3356,8.51E-02,3.24E-01,0.2931755,0,3356,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3360,7.90E-02,1.70E-01,0.2927336,0,3360,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3361,3.07E-01,2.09E-01,0.2119347,4,3361,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
3368,5.65E-02,1.75E-01,0.2679464,2,3368,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
3369,2.85E-01,1.92E-01,0.2615543,4,3369,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
3372,1.40E-01,2.00E-01,0.2175626,5,3372,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
3374,6.48E-02,2.68E-01,0.3178424,0,3374,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3376,2.92E-01,5.59E-02,0.2956982,4,3376,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
3380,1.38E-01,8.58E-02,0.2998655,0,3380,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3382,2.17E-01,2.79E-01,0.2578564,3,3382,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
3385,2.95E-01,3.24E-01,0.2796893,0,3385,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3390,9.31E-02,1.08E-01,0.2828294,0,3390,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3392,1.15E-01,3.24E-01,0.2796897,0,3392,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3393,1.15E-01,3.13E-01,0.222682,4,3393,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
3395,1.71E-01,6.41E-02,0.2652666,5,3395,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
3397,1.22E-01,3.06E-01,0.2810982,0,3397,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3399,2.23E-01,1.10E-01,0.2166451,4,3399,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
3401,2.86E-01,2.56E-01,0.2997622,4,3401,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
3403,2.27E-01,3.18E-01,0.2240001,2,3403,Not eroded,0,1,1,1,0,0,0,1,0,1,1,1
3405,2.42E-01,2.52E-01,0.226776,3,3405,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
3410,1.71E-01,3.24E-01,0.255374,0,3410,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3415,9.93E-02,3.24E-01,0.2646277,0,3415,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3419,3.24E-01,1.15E-01,0.2755161,3,3419,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
3421,5.63E-02,2.98E-01,0.2539694,2,3421,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
3422,1.44E-01,7.20E-02,0.2384844,5,3422,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
3425,1.80E-01,2.55E-01,0.3175063,0,3425,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3427,1.36E-01,3.16E-01,0.2390145,0,3427,ERODED,1,1,1,1,1,0,0,1,1,1,1,1
3431,1.18E-01,1.28E-01,0.260789,3,3431,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
3432,1.29E-01,1.82E-01,0.3034239,0,3432,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3433,1.74E-01,1.75E-01,0.2483393,4,3433,Not eroded,0,1,1,1,1,1,0,0,0,0,1,1
3434,2.03E-01,5.61E-02,0.2921381,0,3434,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3435,1.94E-01,3.24E-01,0.2920754,3,3435,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
3439,1.38E-01,1.64E-01,0.2385363,4,3439,Not eroded,0,1,1,1,1,0,0,0,0,0,1,1
3440,2.99E-01,2.32E-01,0.2170338,5,3440,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
3441,2.79E-01,2.78E-01,0.2658967,5,3441,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
3443,9.22E-02,2.58E-01,0.3098596,0,3443,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3450,2.47E-01,2.99E-01,0.2849415,0,3450,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3455,1.60E-01,3.16E-01,0.2864702,0,3455,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3456,1.30E-01,1.19E-01,0.229285,0,3456,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
3460,1.97E-01,2.59E-01,0.3352018,0,3460,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3465,2.83E-01,6.65E-02,0.2324402,3,3465,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
3467,1.16E-01,2.68E-01,0.3343965,0,3467,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3468,9.71E-02,5.91E-02,0.2787747,4,3468,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
3474,2.88E-01,2.12E-01,0.236436,5,3474,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
3477,3.08E-01,3.24E-01,0.2821672,0,3477,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3481,3.22E-01,2.13E-01,0.3168387,0,3481,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3483,1.68E-01,2.94E-01,0.2424355,0,3483,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
3489,1.09E-01,3.15E-01,0.3042988,0,3489,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3490,9.93E-02,1.17E-01,0.26115,0,3490,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3491,9.45E-02,2.30E-01,0.232957,5,3491,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
3492,3.15E-01,1.33E-01,0.2318242,2,3492,Not eroded,0,1,1,1,1,0,0,1,0,1,1,1
3493,3.10E-01,3.06E-01,0.2190878,4,3493,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
3494,2.22E-01,2.30E-01,0.219464,0,3494,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
3495,3.24E-01,3.03E-01,0.257937,0,3495,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3496,3.24E-01,3.13E-01,0.2586907,0,3496,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3498,8.43E-02,2.56E-01,0.2728594,0,3498,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3500,1.06E-01,5.59E-02,0.2763967,3,3500,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
3504,2.39E-01,2.30E-01,0.2230856,4,3504,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
3506,1.06E-01,2.38E-01,0.218386,0,3506,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
3512,9.42E-02,5.59E-02,0.2637823,3,3512,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
3513,2.85E-01,1.34E-01,0.302762,0,3513,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
3514,5.65E-02,3.03E-01,0.2148667,5,3514,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
3515,1.75E-01,1.32E-01,0.2164989,2,3515,Not eroded,0,1,1,0,0,0,0,1,0,1,1,1
3516,3.24E-01,1.82E-01,0.241533,4,3516,Not eroded,0,1,1,1,1,1,0,0,0,0,1,1
3517,9.28E-02,2.51E-01,0.2215796,3,3517,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
3520,2.79E-01,2.40E-01,0.3078863,2,3520,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
3522,6.63E-02,1.90E-01,0.2780951,0,3522,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
3523,2.42E-01,1.96E-01,0.2795953,0,3523,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
